model_id,benchmark,topology,intervention,temperature,seed,metric,n,mean,std,sem,median,q25,q75,min,max,ci95_low,ci95_high
qwen3_8b,TOFU,hierarchical,target_context_memory,0.7,43,retention_system,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_8b,TOFU,hierarchical,target_context_memory,0.7,43,n_scored_probes,3,15.0,0.0,0.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
qwen3_8b,TOFU,hierarchical,target_context_memory,0.7,43,chain_length,3,4.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
qwen3_8b,TOFU,hierarchical,target_context_memory,0.7,43,target_agent_position,3,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
qwen3_8b,TOFU,hierarchical,target_context_memory,0.7,43,peer_evidence,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_8b,TOFU,hierarchical,target_context_memory,0.7,43,raw_complete,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_8b,TOFU,hierarchical,target_context_memory,0.7,44,drr_target,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen3_8b,TOFU,hierarchical,target_context_memory,0.7,44,irr_target,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen3_8b,TOFU,hierarchical,target_context_memory,0.7,44,retention_target,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_8b,TOFU,hierarchical,target_context_memory,0.7,44,drr_system,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_8b,TOFU,hierarchical,target_context_memory,0.7,44,irr_system,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_8b,TOFU,hierarchical,target_context_memory,0.7,44,retention_system,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_8b,TOFU,hierarchical,target_context_memory,0.7,44,n_scored_probes,3,15.0,0.0,0.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
qwen3_8b,TOFU,hierarchical,target_context_memory,0.7,44,chain_length,3,4.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
qwen3_8b,TOFU,hierarchical,target_context_memory,0.7,44,target_agent_position,3,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
qwen3_8b,TOFU,hierarchical,target_context_memory,0.7,44,peer_evidence,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_8b,TOFU,hierarchical,target_context_memory,0.7,44,raw_complete,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_8b,TOFU,hierarchical,target_context_memory,0.7,45,drr_target,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen3_8b,TOFU,hierarchical,target_context_memory,0.7,45,irr_target,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen3_8b,TOFU,hierarchical,target_context_memory,0.7,45,retention_target,3,0.8666666666666667,0.23094010767585033,0.13333333333333336,1.0,0.8,1.0,0.6,1.0,0.6053333333333333,1.1280000000000001
qwen3_8b,TOFU,hierarchical,target_context_memory,0.7,45,drr_system,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_8b,TOFU,hierarchical,target_context_memory,0.7,45,irr_system,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_8b,TOFU,hierarchical,target_context_memory,0.7,45,retention_system,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_8b,TOFU,hierarchical,target_context_memory,0.7,45,n_scored_probes,3,15.0,0.0,0.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
qwen3_8b,TOFU,hierarchical,target_context_memory,0.7,45,chain_length,3,4.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
qwen3_8b,TOFU,hierarchical,target_context_memory,0.7,45,target_agent_position,3,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
qwen3_8b,TOFU,hierarchical,target_context_memory,0.7,45,peer_evidence,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_8b,TOFU,hierarchical,target_context_memory,0.7,45,raw_complete,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_8b,TOFU,hierarchical,target_context_memory,0.7,46,drr_target,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen3_8b,TOFU,hierarchical,target_context_memory,0.7,46,irr_target,3,0.19999999999999998,0.34641016151377546,0.2,0.0,0.0,0.3,0.0,0.6,-0.19200000000000003,0.592
qwen3_8b,TOFU,hierarchical,target_context_memory,0.7,46,retention_target,3,0.9333333333333332,0.11547005383792512,0.06666666666666665,1.0,0.9,1.0,0.8,1.0,0.8026666666666666,1.0639999999999998
qwen3_8b,TOFU,hierarchical,target_context_memory,0.7,46,drr_system,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_8b,TOFU,hierarchical,target_context_memory,0.7,46,irr_system,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_8b,TOFU,hierarchical,target_context_memory,0.7,46,retention_system,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_8b,TOFU,hierarchical,target_context_memory,0.7,46,n_scored_probes,3,15.0,0.0,0.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
qwen3_8b,TOFU,hierarchical,target_context_memory,0.7,46,chain_length,3,4.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
qwen3_8b,TOFU,hierarchical,target_context_memory,0.7,46,target_agent_position,3,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
qwen3_8b,TOFU,hierarchical,target_context_memory,0.7,46,peer_evidence,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_8b,TOFU,hierarchical,target_context_memory,0.7,46,raw_complete,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_8b,TOFU,independent,full_inference,0.3,42,drr_target,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen3_8b,TOFU,independent,full_inference,0.3,42,irr_target,3,0.13333333333333333,0.23094010767585035,0.13333333333333336,0.0,0.0,0.2,0.0,0.4,-0.12800000000000003,0.3946666666666667
qwen3_8b,TOFU,independent,full_inference,0.3,42,retention_target,3,0.9333333333333332,0.11547005383792514,0.06666666666666667,1.0,0.9,1.0,0.8,1.0,0.8026666666666666,1.0639999999999998
qwen3_8b,TOFU,independent,full_inference,0.3,42,drr_system,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen3_8b,TOFU,independent,full_inference,0.3,42,irr_system,3,0.13333333333333333,0.23094010767585035,0.13333333333333336,0.0,0.0,0.2,0.0,0.4,-0.12800000000000003,0.3946666666666667
qwen3_8b,TOFU,independent,full_inference,0.3,42,retention_system,3,0.9333333333333332,0.11547005383792514,0.06666666666666667,1.0,0.9,1.0,0.8,1.0,0.8026666666666666,1.0639999999999998
qwen3_8b,TOFU,independent,full_inference,0.3,42,n_scored_probes,3,15.0,0.0,0.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
qwen3_8b,TOFU,independent,full_inference,0.3,42,chain_length,3,4.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
qwen3_8b,TOFU,independent,full_inference,0.3,42,target_agent_position,3,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
qwen3_8b,TOFU,independent,full_inference,0.3,42,peer_evidence,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_8b,TOFU,independent,full_inference,0.3,42,raw_complete,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_8b,TOFU,independent,full_inference,0.3,43,drr_target,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen3_8b,TOFU,independent,full_inference,0.3,43,irr_target,3,0.13333333333333333,0.23094010767585035,0.13333333333333336,0.0,0.0,0.2,0.0,0.4,-0.12800000000000003,0.3946666666666667
qwen3_8b,TOFU,independent,full_inference,0.3,43,retention_target,3,0.9333333333333332,0.11547005383792514,0.06666666666666667,1.0,0.9,1.0,0.8,1.0,0.8026666666666666,1.0639999999999998
qwen3_8b,TOFU,independent,full_inference,0.3,43,drr_system,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen3_8b,TOFU,independent,full_inference,0.3,43,irr_system,3,0.13333333333333333,0.23094010767585035,0.13333333333333336,0.0,0.0,0.2,0.0,0.4,-0.12800000000000003,0.3946666666666667
qwen3_8b,TOFU,independent,full_inference,0.3,43,retention_system,3,0.9333333333333332,0.11547005383792514,0.06666666666666667,1.0,0.9,1.0,0.8,1.0,0.8026666666666666,1.0639999999999998
qwen3_8b,TOFU,independent,full_inference,0.3,43,n_scored_probes,3,15.0,0.0,0.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
qwen3_8b,TOFU,independent,full_inference,0.3,43,chain_length,3,4.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
qwen3_8b,TOFU,independent,full_inference,0.3,43,target_agent_position,3,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
qwen3_8b,TOFU,independent,full_inference,0.3,43,peer_evidence,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_8b,TOFU,independent,full_inference,0.3,43,raw_complete,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_8b,TOFU,independent,full_inference,0.3,44,drr_target,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen3_8b,TOFU,independent,full_inference,0.3,44,irr_target,3,0.13333333333333333,0.23094010767585035,0.13333333333333336,0.0,0.0,0.2,0.0,0.4,-0.12800000000000003,0.3946666666666667
qwen3_8b,TOFU,independent,full_inference,0.3,44,retention_target,3,0.9333333333333332,0.11547005383792514,0.06666666666666667,1.0,0.9,1.0,0.8,1.0,0.8026666666666666,1.0639999999999998
qwen3_8b,TOFU,independent,full_inference,0.3,44,drr_system,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen3_8b,TOFU,independent,full_inference,0.3,44,irr_system,3,0.13333333333333333,0.23094010767585035,0.13333333333333336,0.0,0.0,0.2,0.0,0.4,-0.12800000000000003,0.3946666666666667
qwen3_8b,TOFU,independent,full_inference,0.3,44,retention_system,3,0.9333333333333332,0.11547005383792514,0.06666666666666667,1.0,0.9,1.0,0.8,1.0,0.8026666666666666,1.0639999999999998
qwen3_8b,TOFU,independent,full_inference,0.3,44,n_scored_probes,3,15.0,0.0,0.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
qwen3_8b,TOFU,independent,full_inference,0.3,44,chain_length,3,4.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
qwen3_8b,TOFU,independent,full_inference,0.3,44,target_agent_position,3,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
qwen3_8b,TOFU,independent,full_inference,0.3,44,peer_evidence,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_8b,TOFU,independent,full_inference,0.3,44,raw_complete,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_8b,TOFU,independent,full_inference,0.3,45,drr_target,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen3_8b,TOFU,independent,full_inference,0.3,45,irr_target,3,0.13333333333333333,0.23094010767585035,0.13333333333333336,0.0,0.0,0.2,0.0,0.4,-0.12800000000000003,0.3946666666666667
qwen3_8b,TOFU,independent,full_inference,0.3,45,retention_target,3,0.9333333333333332,0.11547005383792514,0.06666666666666667,1.0,0.9,1.0,0.8,1.0,0.8026666666666666,1.0639999999999998
qwen3_8b,TOFU,independent,full_inference,0.3,45,drr_system,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen3_8b,TOFU,independent,full_inference,0.3,45,irr_system,3,0.13333333333333333,0.23094010767585035,0.13333333333333336,0.0,0.0,0.2,0.0,0.4,-0.12800000000000003,0.3946666666666667
qwen3_8b,TOFU,independent,full_inference,0.3,45,retention_system,3,0.9333333333333332,0.11547005383792514,0.06666666666666667,1.0,0.9,1.0,0.8,1.0,0.8026666666666666,1.0639999999999998
qwen3_8b,TOFU,independent,full_inference,0.3,45,n_scored_probes,3,15.0,0.0,0.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
qwen3_8b,TOFU,independent,full_inference,0.3,45,chain_length,3,4.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
qwen3_8b,TOFU,independent,full_inference,0.3,45,target_agent_position,3,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
qwen3_8b,TOFU,independent,full_inference,0.3,45,peer_evidence,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_8b,TOFU,independent,full_inference,0.3,45,raw_complete,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_8b,TOFU,independent,full_inference,0.3,46,drr_target,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen3_8b,TOFU,independent,full_inference,0.3,46,irr_target,3,0.19999999999999998,0.34641016151377546,0.2,0.0,0.0,0.3,0.0,0.6,-0.19200000000000003,0.592
qwen3_8b,TOFU,independent,full_inference,0.3,46,retention_target,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_8b,TOFU,independent,full_inference,0.3,46,drr_system,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen3_8b,TOFU,independent,full_inference,0.3,46,irr_system,3,0.19999999999999998,0.34641016151377546,0.2,0.0,0.0,0.3,0.0,0.6,-0.19200000000000003,0.592
qwen3_8b,TOFU,independent,full_inference,0.3,46,retention_system,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_8b,TOFU,independent,full_inference,0.3,46,n_scored_probes,3,15.0,0.0,0.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
qwen3_8b,TOFU,independent,full_inference,0.3,46,chain_length,3,4.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
qwen3_8b,TOFU,independent,full_inference,0.3,46,target_agent_position,3,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
qwen3_8b,TOFU,independent,full_inference,0.3,46,peer_evidence,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_8b,TOFU,independent,full_inference,0.3,46,raw_complete,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_8b,TOFU,independent,full_inference,0.7,42,drr_target,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen3_8b,TOFU,independent,full_inference,0.7,42,irr_target,3,0.19999999999999998,0.34641016151377546,0.2,0.0,0.0,0.3,0.0,0.6,-0.19200000000000003,0.592
qwen3_8b,TOFU,independent,full_inference,0.7,42,retention_target,3,0.8666666666666667,0.11547005383792512,0.06666666666666665,0.8,0.8,0.9,0.8,1.0,0.7360000000000001,0.9973333333333333
qwen3_8b,TOFU,independent,full_inference,0.7,42,drr_system,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen3_8b,TOFU,independent,full_inference,0.7,42,irr_system,3,0.19999999999999998,0.34641016151377546,0.2,0.0,0.0,0.3,0.0,0.6,-0.19200000000000003,0.592
qwen3_8b,TOFU,independent,full_inference,0.7,42,retention_system,3,0.8666666666666667,0.11547005383792512,0.06666666666666665,0.8,0.8,0.9,0.8,1.0,0.7360000000000001,0.9973333333333333
qwen3_8b,TOFU,independent,full_inference,0.7,42,n_scored_probes,3,15.0,0.0,0.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
qwen3_8b,TOFU,independent,full_inference,0.7,42,chain_length,3,4.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
qwen3_8b,TOFU,independent,full_inference,0.7,42,target_agent_position,3,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
qwen3_8b,TOFU,independent,full_inference,0.7,42,peer_evidence,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_8b,TOFU,independent,full_inference,0.7,42,raw_complete,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_8b,TOFU,independent,full_inference,0.7,43,drr_target,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen3_8b,TOFU,independent,full_inference,0.7,43,irr_target,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen3_8b,TOFU,independent,full_inference,0.7,43,retention_target,3,0.9333333333333332,0.11547005383792514,0.06666666666666667,1.0,0.9,1.0,0.8,1.0,0.8026666666666666,1.0639999999999998
qwen3_8b,TOFU,independent,full_inference,0.7,43,drr_system,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen3_8b,TOFU,independent,full_inference,0.7,43,irr_system,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen3_8b,TOFU,independent,full_inference,0.7,43,retention_system,3,0.9333333333333332,0.11547005383792514,0.06666666666666667,1.0,0.9,1.0,0.8,1.0,0.8026666666666666,1.0639999999999998
qwen3_8b,TOFU,independent,full_inference,0.7,43,n_scored_probes,3,15.0,0.0,0.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
qwen3_8b,TOFU,independent,full_inference,0.7,43,chain_length,3,4.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
qwen3_8b,TOFU,independent,full_inference,0.7,43,target_agent_position,3,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
qwen3_8b,TOFU,independent,full_inference,0.7,43,peer_evidence,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_8b,TOFU,independent,full_inference,0.7,43,raw_complete,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_8b,TOFU,independent,full_inference,0.7,44,drr_target,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen3_8b,TOFU,independent,full_inference,0.7,44,irr_target,3,0.13333333333333333,0.23094010767585035,0.13333333333333336,0.0,0.0,0.2,0.0,0.4,-0.12800000000000003,0.3946666666666667
qwen3_8b,TOFU,independent,full_inference,0.7,44,retention_target,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_8b,TOFU,independent,full_inference,0.7,44,drr_system,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen3_8b,TOFU,independent,full_inference,0.7,44,irr_system,3,0.13333333333333333,0.23094010767585035,0.13333333333333336,0.0,0.0,0.2,0.0,0.4,-0.12800000000000003,0.3946666666666667
qwen3_8b,TOFU,independent,full_inference,0.7,44,retention_system,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_8b,TOFU,independent,full_inference,0.7,44,n_scored_probes,3,15.0,0.0,0.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
qwen3_8b,TOFU,independent,full_inference,0.7,44,chain_length,3,4.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
qwen3_8b,TOFU,independent,full_inference,0.7,44,target_agent_position,3,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
qwen3_8b,TOFU,independent,full_inference,0.7,44,peer_evidence,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_8b,TOFU,independent,full_inference,0.7,44,raw_complete,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_8b,TOFU,independent,full_inference,0.7,45,drr_target,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen3_8b,TOFU,independent,full_inference,0.7,45,irr_target,3,0.13333333333333333,0.23094010767585035,0.13333333333333336,0.0,0.0,0.2,0.0,0.4,-0.12800000000000003,0.3946666666666667
qwen3_8b,TOFU,independent,full_inference,0.7,45,retention_target,3,0.9333333333333332,0.11547005383792514,0.06666666666666667,1.0,0.9,1.0,0.8,1.0,0.8026666666666666,1.0639999999999998
qwen3_8b,TOFU,independent,full_inference,0.7,45,drr_system,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen3_8b,TOFU,independent,full_inference,0.7,45,irr_system,3,0.13333333333333333,0.23094010767585035,0.13333333333333336,0.0,0.0,0.2,0.0,0.4,-0.12800000000000003,0.3946666666666667
qwen3_8b,TOFU,independent,full_inference,0.7,45,retention_system,3,0.9333333333333332,0.11547005383792514,0.06666666666666667,1.0,0.9,1.0,0.8,1.0,0.8026666666666666,1.0639999999999998
qwen3_8b,TOFU,independent,full_inference,0.7,45,n_scored_probes,3,15.0,0.0,0.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
qwen3_8b,TOFU,independent,full_inference,0.7,45,chain_length,3,4.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
qwen3_8b,TOFU,independent,full_inference,0.7,45,target_agent_position,3,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
qwen3_8b,TOFU,independent,full_inference,0.7,45,peer_evidence,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_8b,TOFU,independent,full_inference,0.7,45,raw_complete,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_8b,TOFU,independent,full_inference,0.7,46,drr_target,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen3_8b,TOFU,independent,full_inference,0.7,46,irr_target,3,0.26666666666666666,0.4618802153517007,0.2666666666666667,0.0,0.0,0.4,0.0,0.8,-0.25600000000000006,0.7893333333333334
qwen3_8b,TOFU,independent,full_inference,0.7,46,retention_target,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_8b,TOFU,independent,full_inference,0.7,46,drr_system,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen3_8b,TOFU,independent,full_inference,0.7,46,irr_system,3,0.26666666666666666,0.4618802153517007,0.2666666666666667,0.0,0.0,0.4,0.0,0.8,-0.25600000000000006,0.7893333333333334
qwen3_8b,TOFU,independent,full_inference,0.7,46,retention_system,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_8b,TOFU,independent,full_inference,0.7,46,n_scored_probes,3,15.0,0.0,0.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
qwen3_8b,TOFU,independent,full_inference,0.7,46,chain_length,3,4.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
qwen3_8b,TOFU,independent,full_inference,0.7,46,target_agent_position,3,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
qwen3_8b,TOFU,independent,full_inference,0.7,46,peer_evidence,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_8b,TOFU,independent,full_inference,0.7,46,raw_complete,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_8b,TOFU,independent,target_context_memory,0.3,42,drr_target,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen3_8b,TOFU,independent,target_context_memory,0.3,42,irr_target,3,0.13333333333333333,0.23094010767585035,0.13333333333333336,0.0,0.0,0.2,0.0,0.4,-0.12800000000000003,0.3946666666666667
qwen3_8b,TOFU,independent,target_context_memory,0.3,42,retention_target,3,0.9333333333333332,0.11547005383792514,0.06666666666666667,1.0,0.9,1.0,0.8,1.0,0.8026666666666666,1.0639999999999998
qwen3_8b,TOFU,independent,target_context_memory,0.3,42,drr_system,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen3_8b,TOFU,independent,target_context_memory,0.3,42,irr_system,3,0.13333333333333333,0.23094010767585035,0.13333333333333336,0.0,0.0,0.2,0.0,0.4,-0.12800000000000003,0.3946666666666667
qwen3_8b,TOFU,independent,target_context_memory,0.3,42,retention_system,3,0.9333333333333332,0.11547005383792514,0.06666666666666667,1.0,0.9,1.0,0.8,1.0,0.8026666666666666,1.0639999999999998
qwen3_8b,TOFU,independent,target_context_memory,0.3,42,n_scored_probes,3,15.0,0.0,0.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
qwen3_8b,TOFU,independent,target_context_memory,0.3,42,chain_length,3,4.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
qwen3_8b,TOFU,independent,target_context_memory,0.3,42,target_agent_position,3,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
qwen3_8b,TOFU,independent,target_context_memory,0.3,42,peer_evidence,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_8b,TOFU,independent,target_context_memory,0.3,42,raw_complete,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen3_8b,TOFU,independent,target_context_memory,0.3,43,drr_target,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen3_8b,TOFU,independent,target_context_memory,0.3,43,irr_target,3,0.13333333333333333,0.23094010767585035,0.13333333333333336,0.0,0.0,0.2,0.0,0.4,-0.12800000000000003,0.3946666666666667
qwen3_8b,TOFU,independent,target_context_memory,0.3,43,retention_target,3,0.9333333333333332,0.11547005383792514,0.06666666666666667,1.0,0.9,1.0,0.8,1.0,0.8026666666666666,1.0639999999999998
qwen3_8b,TOFU,independent,target_context_memory,0.3,43,drr_system,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen3_8b,TOFU,independent,target_context_memory,0.3,43,irr_system,3,0.13333333333333333,0.23094010767585035,0.13333333333333336,0.0,0.0,0.2,0.0,0.4,-0.12800000000000003,0.3946666666666667
qwen3_8b,TOFU,independent,target_context_memory,0.3,43,retention_system,3,0.9333333333333332,0.11547005383792514,0.06666666666666667,1.0,0.9,1.0,0.8,1.0,0.8026666666666666,1.0639999999999998
qwen3_8b,TOFU,independent,target_context_memory,0.3,43,n_scored_probes,3,15.0,0.0,0.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
qwen3_8b,TOFU,independent,target_context_memory,0.3,43,chain_length,3,4.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
qwen3_8b,TOFU,independent,target_context_memory,0.3,43,target_agent_position,3,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
