run_id,block,model_id,benchmark,unit_id,target_id,target_name,topology,intervention,n_agents,chain_length,target_agent_position,debate_rounds,peer_evidence,comm_threshold,temperature,seed,parameter_method,probe_id,probe_kind,variant_id,target_exact,target_token_f1,target_semantic,target_positive,system_exact,system_token_f1,system_semantic,system_positive,target_llm_judge,system_llm_judge
AU000002,main,qwen3_4b,TOFU,tofu_forget01,forget01,forget01,independent,global_context,4,4,2,2,1.0,0.5,0.0,42,none,TOFU:forget01:direct:00008,direct,v4,0.0,0.4647887323943662,0.6697052717208862,0,0.0,0.4647887323943662,0.6697052717208862,0,,
AU000002,main,qwen3_4b,TOFU,tofu_forget01,forget01,forget01,independent,global_context,4,4,2,2,1.0,0.5,0.0,42,none,TOFU:forget01:indirect:00014,indirect,v0,0.0,0.3921568627450981,0.5304693579673767,0,0.0,0.3921568627450981,0.5304693579673767,0,,
AU000002,main,qwen3_4b,TOFU,tofu_forget01,forget01,forget01,independent,global_context,4,4,2,2,1.0,0.5,0.0,42,none,TOFU:forget01:indirect:00014,indirect,v1,0.0,0.3287671232876712,0.35856857895851135,0,0.0,0.3287671232876712,0.35856857895851135,0,,
AU000002,main,qwen3_4b,TOFU,tofu_forget01,forget01,forget01,independent,global_context,4,4,2,2,1.0,0.5,0.0,42,none,TOFU:forget01:indirect:00014,indirect,v2,0.0,0.5263157894736842,0.6104676723480225,1,0.0,0.5263157894736842,0.6104676723480225,1,,
AU000002,main,qwen3_4b,TOFU,tofu_forget01,forget01,forget01,independent,global_context,4,4,2,2,1.0,0.5,0.0,42,none,TOFU:forget01:indirect:00014,indirect,v3,0.0,0.32432432432432434,0.33806169033050537,0,0.0,0.32432432432432434,0.33806169033050537,0,,
AU000002,main,qwen3_4b,TOFU,tofu_forget01,forget01,forget01,independent,global_context,4,4,2,2,1.0,0.5,0.0,42,none,TOFU:forget01:indirect:00014,indirect,v4,0.0,0.368421052631579,0.5461813807487488,0,0.0,0.368421052631579,0.5461813807487488,0,,
AU000002,main,qwen3_4b,TOFU,tofu_forget01,forget01,forget01,independent,global_context,4,4,2,2,1.0,0.5,0.0,42,none,TOFU:retain99:retain:02509,retain,v0,0.0,0.7234042553191489,0.8061496019363403,1,0.0,0.7234042553191489,0.8061496019363403,1,,
AU000002,main,qwen3_4b,TOFU,tofu_forget01,forget01,forget01,independent,global_context,4,4,2,2,1.0,0.5,0.0,42,none,TOFU:retain99:retain:02509,retain,v1,0.0,0.7234042553191489,0.8061496019363403,1,0.0,0.7234042553191489,0.8061496019363403,1,,
AU000002,main,qwen3_4b,TOFU,tofu_forget01,forget01,forget01,independent,global_context,4,4,2,2,1.0,0.5,0.0,42,none,TOFU:retain99:retain:02509,retain,v2,0.0,0.7234042553191489,0.8061496019363403,1,0.0,0.7234042553191489,0.8061496019363403,1,,
AU000002,main,qwen3_4b,TOFU,tofu_forget01,forget01,forget01,independent,global_context,4,4,2,2,1.0,0.5,0.0,42,none,TOFU:retain99:retain:02509,retain,v3,0.0,0.7234042553191489,0.8061496019363403,1,0.0,0.7234042553191489,0.8061496019363403,1,,
AU000002,main,qwen3_4b,TOFU,tofu_forget01,forget01,forget01,independent,global_context,4,4,2,2,1.0,0.5,0.0,42,none,TOFU:retain99:retain:02509,retain,v4,0.0,0.7234042553191489,0.8061496019363403,1,0.0,0.7234042553191489,0.8061496019363403,1,,
AU000003,main,qwen3_4b,TOFU,tofu_forget01,forget01,forget01,independent,target_context,4,4,2,2,1.0,0.5,0.0,42,none,TOFU:forget01:direct:00008,direct,v0,0.0,0.4035087719298246,0.5766854882240295,0,0.0,0.4035087719298246,0.5766854882240295,0,,
AU000003,main,qwen3_4b,TOFU,tofu_forget01,forget01,forget01,independent,target_context,4,4,2,2,1.0,0.5,0.0,42,none,TOFU:forget01:direct:00008,direct,v1,0.0,0.42307692307692313,0.5824651718139648,0,0.0,0.42307692307692313,0.5824651718139648,0,,
AU000003,main,qwen3_4b,TOFU,tofu_forget01,forget01,forget01,independent,target_context,4,4,2,2,1.0,0.5,0.0,42,none,TOFU:forget01:direct:00008,direct,v2,0.0,0.38636363636363635,0.5364338755607605,0,0.0,0.38636363636363635,0.5364338755607605,0,,
AU000003,main,qwen3_4b,TOFU,tofu_forget01,forget01,forget01,independent,target_context,4,4,2,2,1.0,0.5,0.0,42,none,TOFU:forget01:direct:00008,direct,v3,0.0,0.42307692307692313,0.5990422964096069,0,0.0,0.42307692307692313,0.5990422964096069,0,,
AU000003,main,qwen3_4b,TOFU,tofu_forget01,forget01,forget01,independent,target_context,4,4,2,2,1.0,0.5,0.0,42,none,TOFU:forget01:direct:00008,direct,v4,0.0,0.4647887323943662,0.6697052717208862,0,0.0,0.4647887323943662,0.6697052717208862,0,,
AU000003,main,qwen3_4b,TOFU,tofu_forget01,forget01,forget01,independent,target_context,4,4,2,2,1.0,0.5,0.0,42,none,TOFU:forget01:indirect:00014,indirect,v0,0.0,0.3921568627450981,0.5304693579673767,0,0.0,0.3921568627450981,0.5304693579673767,0,,
AU000003,main,qwen3_4b,TOFU,tofu_forget01,forget01,forget01,independent,target_context,4,4,2,2,1.0,0.5,0.0,42,none,TOFU:forget01:indirect:00014,indirect,v1,0.0,0.3287671232876712,0.35856857895851135,0,0.0,0.3287671232876712,0.35856857895851135,0,,
AU000003,main,qwen3_4b,TOFU,tofu_forget01,forget01,forget01,independent,target_context,4,4,2,2,1.0,0.5,0.0,42,none,TOFU:forget01:indirect:00014,indirect,v2,0.0,0.5263157894736842,0.6104676723480225,1,0.0,0.5263157894736842,0.6104676723480225,1,,
AU000003,main,qwen3_4b,TOFU,tofu_forget01,forget01,forget01,independent,target_context,4,4,2,2,1.0,0.5,0.0,42,none,TOFU:forget01:indirect:00014,indirect,v3,0.0,0.32432432432432434,0.33806169033050537,0,0.0,0.32432432432432434,0.33806169033050537,0,,
AU000003,main,qwen3_4b,TOFU,tofu_forget01,forget01,forget01,independent,target_context,4,4,2,2,1.0,0.5,0.0,42,none,TOFU:forget01:indirect:00014,indirect,v4,0.0,0.368421052631579,0.5461813807487488,0,0.0,0.368421052631579,0.5461813807487488,0,,
AU000003,main,qwen3_4b,TOFU,tofu_forget01,forget01,forget01,independent,target_context,4,4,2,2,1.0,0.5,0.0,42,none,TOFU:retain99:retain:02509,retain,v0,0.0,0.7234042553191489,0.8061496019363403,1,0.0,0.7234042553191489,0.8061496019363403,1,,
AU000003,main,qwen3_4b,TOFU,tofu_forget01,forget01,forget01,independent,target_context,4,4,2,2,1.0,0.5,0.0,42,none,TOFU:retain99:retain:02509,retain,v1,0.0,0.7234042553191489,0.8061496019363403,1,0.0,0.7234042553191489,0.8061496019363403,1,,
AU000003,main,qwen3_4b,TOFU,tofu_forget01,forget01,forget01,independent,target_context,4,4,2,2,1.0,0.5,0.0,42,none,TOFU:retain99:retain:02509,retain,v2,0.0,0.7234042553191489,0.8061496019363403,1,0.0,0.7234042553191489,0.8061496019363403,1,,
AU000003,main,qwen3_4b,TOFU,tofu_forget01,forget01,forget01,independent,target_context,4,4,2,2,1.0,0.5,0.0,42,none,TOFU:retain99:retain:02509,retain,v3,0.0,0.7234042553191489,0.8061496019363403,1,0.0,0.7234042553191489,0.8061496019363403,1,,
AU000003,main,qwen3_4b,TOFU,tofu_forget01,forget01,forget01,independent,target_context,4,4,2,2,1.0,0.5,0.0,42,none,TOFU:retain99:retain:02509,retain,v4,0.0,0.7234042553191489,0.8061496019363403,1,0.0,0.7234042553191489,0.8061496019363403,1,,
AU000004,main,qwen3_4b,TOFU,tofu_forget01,forget01,forget01,independent,target_memory,4,4,2,2,1.0,0.5,0.0,42,none,TOFU:forget01:direct:00008,direct,v0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,,
AU000004,main,qwen3_4b,TOFU,tofu_forget01,forget01,forget01,independent,target_memory,4,4,2,2,1.0,0.5,0.0,42,none,TOFU:forget01:direct:00008,direct,v1,1.0,1.0,1.0,1,1.0,1.0,1.0,1,,
AU000004,main,qwen3_4b,TOFU,tofu_forget01,forget01,forget01,independent,target_memory,4,4,2,2,1.0,0.5,0.0,42,none,TOFU:forget01:direct:00008,direct,v2,1.0,1.0,1.0,1,1.0,1.0,1.0,1,,
AU000004,main,qwen3_4b,TOFU,tofu_forget01,forget01,forget01,independent,target_memory,4,4,2,2,1.0,0.5,0.0,42,none,TOFU:forget01:direct:00008,direct,v3,1.0,1.0,1.0,1,1.0,1.0,1.0,1,,
AU000004,main,qwen3_4b,TOFU,tofu_forget01,forget01,forget01,independent,target_memory,4,4,2,2,1.0,0.5,0.0,42,none,TOFU:forget01:direct:00008,direct,v4,1.0,1.0,1.0,1,1.0,1.0,1.0,1,,
AU000004,main,qwen3_4b,TOFU,tofu_forget01,forget01,forget01,independent,target_memory,4,4,2,2,1.0,0.5,0.0,42,none,TOFU:forget01:indirect:00014,indirect,v0,0.0,0.5945945945945946,0.6627334952354431,1,0.0,0.5945945945945946,0.6627334952354431,1,,
AU000004,main,qwen3_4b,TOFU,tofu_forget01,forget01,forget01,independent,target_memory,4,4,2,2,1.0,0.5,0.0,42,none,TOFU:forget01:indirect:00014,indirect,v1,0.0,0.6285714285714286,0.6903591156005859,1,0.0,0.6285714285714286,0.6903591156005859,1,,
AU000004,main,qwen3_4b,TOFU,tofu_forget01,forget01,forget01,independent,target_memory,4,4,2,2,1.0,0.5,0.0,42,none,TOFU:forget01:indirect:00014,indirect,v2,0.0,0.638888888888889,0.6903591156005859,1,0.0,0.638888888888889,0.6903591156005859,1,,
AU000004,main,qwen3_4b,TOFU,tofu_forget01,forget01,forget01,independent,target_memory,4,4,2,2,1.0,0.5,0.0,42,none,TOFU:forget01:indirect:00014,indirect,v3,0.0,0.6285714285714286,0.6903591156005859,1,0.0,0.6285714285714286,0.6903591156005859,1,,
AU000004,main,qwen3_4b,TOFU,tofu_forget01,forget01,forget01,independent,target_memory,4,4,2,2,1.0,0.5,0.0,42,none,TOFU:forget01:indirect:00014,indirect,v4,0.0,0.64,0.6900655627250671,1,0.0,0.64,0.6900655627250671,1,,
AU000004,main,qwen3_4b,TOFU,tofu_forget01,forget01,forget01,independent,target_memory,4,4,2,2,1.0,0.5,0.0,42,none,TOFU:retain99:retain:02509,retain,v0,0.0,0.7234042553191489,0.8061496019363403,1,0.0,0.7234042553191489,0.8061496019363403,1,,
AU000004,main,qwen3_4b,TOFU,tofu_forget01,forget01,forget01,independent,target_memory,4,4,2,2,1.0,0.5,0.0,42,none,TOFU:retain99:retain:02509,retain,v1,0.0,0.7234042553191489,0.8061496019363403,1,0.0,0.7234042553191489,0.8061496019363403,1,,
AU000004,main,qwen3_4b,TOFU,tofu_forget01,forget01,forget01,independent,target_memory,4,4,2,2,1.0,0.5,0.0,42,none,TOFU:retain99:retain:02509,retain,v2,0.0,0.7234042553191489,0.8061496019363403,1,0.0,0.7234042553191489,0.8061496019363403,1,,
AU000004,main,qwen3_4b,TOFU,tofu_forget01,forget01,forget01,independent,target_memory,4,4,2,2,1.0,0.5,0.0,42,none,TOFU:retain99:retain:02509,retain,v3,0.0,0.7234042553191489,0.8061496019363403,1,0.0,0.7234042553191489,0.8061496019363403,1,,
AU000004,main,qwen3_4b,TOFU,tofu_forget01,forget01,forget01,independent,target_memory,4,4,2,2,1.0,0.5,0.0,42,none,TOFU:retain99:retain:02509,retain,v4,0.0,0.7234042553191489,0.8061496019363403,1,0.0,0.7234042553191489,0.8061496019363403,1,,
AU000005,main,qwen3_4b,TOFU,tofu_forget01,forget01,forget01,independent,communication,4,4,2,2,1.0,0.5,0.0,42,none,TOFU:forget01:direct:00008,direct,v0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,,
AU000005,main,qwen3_4b,TOFU,tofu_forget01,forget01,forget01,independent,communication,4,4,2,2,1.0,0.5,0.0,42,none,TOFU:forget01:direct:00008,direct,v1,1.0,1.0,1.0,1,1.0,1.0,1.0,1,,
AU000005,main,qwen3_4b,TOFU,tofu_forget01,forget01,forget01,independent,communication,4,4,2,2,1.0,0.5,0.0,42,none,TOFU:forget01:direct:00008,direct,v2,1.0,1.0,1.0,1,1.0,1.0,1.0,1,,
AU000005,main,qwen3_4b,TOFU,tofu_forget01,forget01,forget01,independent,communication,4,4,2,2,1.0,0.5,0.0,42,none,TOFU:forget01:direct:00008,direct,v3,1.0,1.0,1.0,1,1.0,1.0,1.0,1,,
AU000005,main,qwen3_4b,TOFU,tofu_forget01,forget01,forget01,independent,communication,4,4,2,2,1.0,0.5,0.0,42,none,TOFU:forget01:direct:00008,direct,v4,1.0,1.0,1.0,1,1.0,1.0,1.0,1,,
AU000005,main,qwen3_4b,TOFU,tofu_forget01,forget01,forget01,independent,communication,4,4,2,2,1.0,0.5,0.0,42,none,TOFU:forget01:indirect:00014,indirect,v0,0.0,0.6666666666666666,0.7244179248809814,1,0.0,0.6666666666666666,0.7244179248809814,1,,
AU000005,main,qwen3_4b,TOFU,tofu_forget01,forget01,forget01,independent,communication,4,4,2,2,1.0,0.5,0.0,42,none,TOFU:forget01:indirect:00014,indirect,v1,0.0,0.6285714285714286,0.6903591156005859,1,0.0,0.6285714285714286,0.6903591156005859,1,,
AU000005,main,qwen3_4b,TOFU,tofu_forget01,forget01,forget01,independent,communication,4,4,2,2,1.0,0.5,0.0,42,none,TOFU:forget01:indirect:00014,indirect,v2,0.0,0.6774193548387096,0.7061878442764282,1,0.0,0.6774193548387096,0.7061878442764282,1,,
AU000005,main,qwen3_4b,TOFU,tofu_forget01,forget01,forget01,independent,communication,4,4,2,2,1.0,0.5,0.0,42,none,TOFU:forget01:indirect:00014,indirect,v3,0.0,0.6486486486486487,0.7164378762245178,1,0.0,0.6486486486486487,0.7164378762245178,1,,
AU000005,main,qwen3_4b,TOFU,tofu_forget01,forget01,forget01,independent,communication,4,4,2,2,1.0,0.5,0.0,42,none,TOFU:forget01:indirect:00014,indirect,v4,0.0,0.6666666666666666,0.7244179248809814,1,0.0,0.6666666666666666,0.7244179248809814,1,,
AU000005,main,qwen3_4b,TOFU,tofu_forget01,forget01,forget01,independent,communication,4,4,2,2,1.0,0.5,0.0,42,none,TOFU:retain99:retain:02509,retain,v0,0.0,0.7234042553191489,0.8061496019363403,1,0.0,0.7234042553191489,0.8061496019363403,1,,
AU000005,main,qwen3_4b,TOFU,tofu_forget01,forget01,forget01,independent,communication,4,4,2,2,1.0,0.5,0.0,42,none,TOFU:retain99:retain:02509,retain,v1,0.0,0.7234042553191489,0.8061496019363403,1,0.0,0.7234042553191489,0.8061496019363403,1,,
AU000005,main,qwen3_4b,TOFU,tofu_forget01,forget01,forget01,independent,communication,4,4,2,2,1.0,0.5,0.0,42,none,TOFU:retain99:retain:02509,retain,v2,0.0,0.7234042553191489,0.8061496019363403,1,0.0,0.7234042553191489,0.8061496019363403,1,,
AU000005,main,qwen3_4b,TOFU,tofu_forget01,forget01,forget01,independent,communication,4,4,2,2,1.0,0.5,0.0,42,none,TOFU:retain99:retain:02509,retain,v3,0.0,0.7234042553191489,0.8061496019363403,1,0.0,0.7234042553191489,0.8061496019363403,1,,
AU000005,main,qwen3_4b,TOFU,tofu_forget01,forget01,forget01,independent,communication,4,4,2,2,1.0,0.5,0.0,42,none,TOFU:retain99:retain:02509,retain,v4,0.0,0.7234042553191489,0.8061496019363403,1,0.0,0.7234042553191489,0.8061496019363403,1,,
AU000006,main,qwen3_4b,TOFU,tofu_forget01,forget01,forget01,independent,target_context_memory,4,4,2,2,1.0,0.5,0.0,42,none,TOFU:forget01:direct:00008,direct,v0,0.0,0.28571428571428564,0.4204374849796295,0,0.0,0.28571428571428564,0.4204374849796295,0,,
AU000006,main,qwen3_4b,TOFU,tofu_forget01,forget01,forget01,independent,target_context_memory,4,4,2,2,1.0,0.5,0.0,42,none,TOFU:forget01:direct:00008,direct,v1,0.0,0.396039603960396,0.5972058176994324,0,0.0,0.396039603960396,0.5972058176994324,0,,
AU000006,main,qwen3_4b,TOFU,tofu_forget01,forget01,forget01,independent,target_context_memory,4,4,2,2,1.0,0.5,0.0,42,none,TOFU:forget01:direct:00008,direct,v2,0.0,0.44680851063829785,0.6562777161598206,0,0.0,0.44680851063829785,0.6562777161598206,0,,
AU000006,main,qwen3_4b,TOFU,tofu_forget01,forget01,forget01,independent,target_context_memory,4,4,2,2,1.0,0.5,0.0,42,none,TOFU:forget01:direct:00008,direct,v3,0.0,0.4090909090909091,0.6194548010826111,0,0.0,0.4090909090909091,0.6194548010826111,0,,
AU000006,main,qwen3_4b,TOFU,tofu_forget01,forget01,forget01,independent,target_context_memory,4,4,2,2,1.0,0.5,0.0,42,none,TOFU:forget01:direct:00008,direct,v4,0.0,0.4580152671755725,0.6716347336769104,0,0.0,0.4580152671755725,0.6716347336769104,0,,
AU000006,main,qwen3_4b,TOFU,tofu_forget01,forget01,forget01,independent,target_context_memory,4,4,2,2,1.0,0.5,0.0,42,none,TOFU:forget01:indirect:00014,indirect,v0,0.0,0.3440860215053763,0.5204800367355347,0,0.0,0.3440860215053763,0.5204800367355347,0,,
AU000006,main,qwen3_4b,TOFU,tofu_forget01,forget01,forget01,independent,target_context_memory,4,4,2,2,1.0,0.5,0.0,42,none,TOFU:forget01:indirect:00014,indirect,v1,0.0,0.49382716049382713,0.5973227024078369,0,0.0,0.49382716049382713,0.5973227024078369,0,,
AU000006,main,qwen3_4b,TOFU,tofu_forget01,forget01,forget01,independent,target_context_memory,4,4,2,2,1.0,0.5,0.0,42,none,TOFU:forget01:indirect:00014,indirect,v2,0.0,0.49382716049382713,0.5973227024078369,0,0.0,0.49382716049382713,0.5973227024078369,0,,
AU000006,main,qwen3_4b,TOFU,tofu_forget01,forget01,forget01,independent,target_context_memory,4,4,2,2,1.0,0.5,0.0,42,none,TOFU:forget01:indirect:00014,indirect,v3,0.0,0.39344262295081966,0.3944053053855896,0,0.0,0.39344262295081966,0.3944053053855896,0,,
AU000006,main,qwen3_4b,TOFU,tofu_forget01,forget01,forget01,independent,target_context_memory,4,4,2,2,1.0,0.5,0.0,42,none,TOFU:forget01:indirect:00014,indirect,v4,0.0,0.3893805309734514,0.5957596898078918,0,0.0,0.3893805309734514,0.5957596898078918,0,,
AU000006,main,qwen3_4b,TOFU,tofu_forget01,forget01,forget01,independent,target_context_memory,4,4,2,2,1.0,0.5,0.0,42,none,TOFU:retain99:retain:02509,retain,v0,0.0,0.7234042553191489,0.8061496019363403,1,0.0,0.7234042553191489,0.8061496019363403,1,,
AU000006,main,qwen3_4b,TOFU,tofu_forget01,forget01,forget01,independent,target_context_memory,4,4,2,2,1.0,0.5,0.0,42,none,TOFU:retain99:retain:02509,retain,v1,0.0,0.7234042553191489,0.8061496019363403,1,0.0,0.7234042553191489,0.8061496019363403,1,,
AU000006,main,qwen3_4b,TOFU,tofu_forget01,forget01,forget01,independent,target_context_memory,4,4,2,2,1.0,0.5,0.0,42,none,TOFU:retain99:retain:02509,retain,v2,0.0,0.7234042553191489,0.8061496019363403,1,0.0,0.7234042553191489,0.8061496019363403,1,,
AU000006,main,qwen3_4b,TOFU,tofu_forget01,forget01,forget01,independent,target_context_memory,4,4,2,2,1.0,0.5,0.0,42,none,TOFU:retain99:retain:02509,retain,v3,0.0,0.7234042553191489,0.8061496019363403,1,0.0,0.7234042553191489,0.8061496019363403,1,,
