topology,intervention,metric,n,mean,std,sem,median,q25,q75,min,max,ci95_low,ci95_high
debate,target_context_memory,target_positive,2855,0.3222416812609457,0.4674168428602717,0.008747849472819688,0.0,0.0,1.0,0.0,1.0,0.3050958962942191,0.3393874662276723
debate,target_context_memory,system_exact,2855,0.025218914185639228,0.15681688062825655,0.00293487598379763,0.0,0.0,0.0,0.0,1.0,0.019466557257395874,0.030971271113882582
debate,target_context_memory,system_token_f1,2855,0.35611418572195375,0.28355210011547016,0.005306764459605784,0.28125,0.1111111111111111,0.5972087613878658,0.0,1.0,0.3457129273811264,0.3665154440627811
debate,target_context_memory,system_semantic,2855,0.4786944465388767,0.2566339874380819,0.004802983730710261,0.4330126941204071,0.2721655368804931,0.7054553031921387,0.0,1.0,0.4692805984266846,0.4881082946510688
debate,target_context_memory,system_positive,2855,0.348861646234676,0.47669360242428616,0.008921466871296274,0.0,0.0,1.0,0.0,1.0,0.33137557116693533,0.3663477213024167
debate,target_memory,chain_length,645,4.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
debate,target_memory,target_agent_position,645,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
debate,target_memory,peer_evidence,645,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
debate,target_memory,target_exact,645,0.023255813953488372,0.15083186924714037,0.005938999051805222,0.0,0.0,0.0,0.0,1.0,0.011615375811950136,0.03489625209502661
debate,target_memory,target_token_f1,645,0.25736121264598694,0.2523647438420962,0.009936852084830161,0.1428571428571428,0.0674157303370786,0.4,0.0,1.0,0.23788498255971982,0.2768374427322541
debate,target_memory,target_semantic,645,0.40824798911578897,0.231962190084113,0.00913350231513045,0.3333333432674408,0.2335496842861175,0.5690426230430603,0.0,1.0,0.3903463245781333,0.42614965365344465
debate,target_memory,target_positive,645,0.20310077519379846,0.40261913951724815,0.015853113136943407,0.0,0.0,0.0,0.0,1.0,0.17202867344538939,0.23417287694220754
debate,target_memory,system_exact,645,0.031007751937984496,0.17347313036446793,0.006830497837696137,0.0,0.0,0.0,0.0,1.0,0.017619976176100068,0.044395527699868924
debate,target_memory,system_token_f1,645,0.27480288437462125,0.2649618504069332,0.010432862671435518,0.1538461538461538,0.0689655172413793,0.4444444444444445,0.0,1.0,0.25435447353860763,0.29525129521063487
debate,target_memory,system_semantic,645,0.42079475854718407,0.2414217994344793,0.009505974069559353,0.3333333432674408,0.2425356209278106,0.5838403701782227,0.0,1.0,0.40216304937084774,0.4394264677235204
debate,target_memory,system_positive,645,0.22635658914728682,0.41879733529531893,0.01649012897361947,0.0,0.0,0.0,0.0,1.0,0.19403593635899266,0.25867724193558095
debate,target_memory_comm,chain_length,645,4.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
debate,target_memory_comm,target_agent_position,645,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
debate,target_memory_comm,peer_evidence,645,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
debate,target_memory_comm,target_exact,645,0.034108527131782945,0.181648816542797,0.007152415166595606,0.0,0.0,0.0,0.0,1.0,0.02008979340525556,0.04812726085831033
debate,target_memory_comm,target_token_f1,645,0.24315612841360992,0.2635827156932338,0.010378559295114219,0.1176470588235294,0.0588235294117647,0.3529411764705882,0.0,1.0,0.22281415219518605,0.26349810463203377
debate,target_memory_comm,target_semantic,645,0.4022728088116923,0.2454194067447567,0.00966337970368516,0.3162277638912201,0.2223747968673706,0.5345224738121033,0.0,1.0,0.3833325845924694,0.42121303303091523
debate,target_memory_comm,target_positive,645,0.19534883720930232,0.39677669946918287,0.015623067284704879,0.0,0.0,0.0,0.0,1.0,0.16472762533128077,0.22597004908732388
debate,target_memory_comm,system_exact,645,0.02945736434108527,0.16921590309277124,0.006662869677572375,0.0,0.0,0.0,0.0,1.0,0.016398139773043417,0.04251658890912713
debate,target_memory_comm,system_token_f1,645,0.2714879981771372,0.2691529255612167,0.010597886094479822,0.1538461538461538,0.0666666666666666,0.4307692307692308,0.0,1.0,0.25071614143195675,0.29225985492231765
debate,target_memory_comm,system_semantic,645,0.420512885721617,0.242937167456978,0.009565641627176168,0.3333333432674408,0.2425356209278106,0.5773502588272095,0.0,1.0,0.4017642281323517,0.4392615433108823
debate,target_memory_comm,system_positive,645,0.2248062015503876,0.41777862123258125,0.01645001714657086,0.0,0.0,0.0,0.0,1.0,0.1925641679431087,0.2570482351576665
hierarchical,communication,chain_length,645,4.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
hierarchical,communication,target_agent_position,645,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
hierarchical,communication,peer_evidence,645,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
hierarchical,communication,target_exact,645,0.10077519379844961,0.30126444812934405,0.011862276060844612,0.0,0.0,0.0,0.0,1.0,0.07752513271919417,0.12402525487770505
hierarchical,communication,target_token_f1,645,0.36803325884626686,0.30727483686053225,0.012098934886023127,0.2222222222222222,0.1333333333333333,0.59375,0.0,1.0,0.34431934646966156,0.39174717122287217
hierarchical,communication,target_semantic,645,0.4764172732512387,0.2765306530253539,0.010888383829691168,0.3779644668102264,0.2721655368804931,0.6903591156005859,0.0,1.0,0.45507604094504406,0.4977585055574334
hierarchical,communication,target_positive,645,0.29457364341085274,0.4562046501786497,0.0179630405587611,0.0,0.0,1.0,0.0,1.0,0.259366083915681,0.3297812029060245
hierarchical,communication,system_exact,645,0.043410852713178294,0.20393830559934392,0.008030062941119655,0.0,0.0,0.0,0.0,1.0,0.02767192934858377,0.05914977607777282
hierarchical,communication,system_token_f1,645,0.3375126696661246,0.28165258122787107,0.011090059555716427,0.1999999999999999,0.125,0.4444444444444445,0.0,1.0,0.3157761529369204,0.35924918639532877
hierarchical,communication,system_semantic,645,0.45137902680755587,0.26082010682709267,0.010269781677238002,0.3535533845424652,0.2581988871097564,0.6389151215553284,0.0,1.0,0.43125025472016937,0.4715077988949424
hierarchical,communication,system_positive,645,0.2558139534883721,0.43665636971046756,0.017193327766998712,0.0,0.0,1.0,0.0,1.0,0.22211503106505462,0.28951287591168956
hierarchical,full_inference,chain_length,1560,4.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
hierarchical,full_inference,target_agent_position,1560,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
hierarchical,full_inference,peer_evidence,1560,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
hierarchical,full_inference,target_exact,1560,0.1,0.3000962000986727,0.00759798089380358,0.0,0.0,0.0,0.0,1.0,0.08510795744814499,0.11489204255185502
hierarchical,full_inference,target_token_f1,1560,0.32826693408487967,0.30074598452775037,0.007614432450589703,0.2666666666666667,0.1,0.45500725689404936,0.0,1.0,0.31334264648172383,0.3431912216880355
hierarchical,full_inference,target_semantic,1560,0.4047776642470406,0.2958539313299136,0.007490573079106782,0.3535533845424652,0.2236067950725555,0.5556762963533401,0.0,1.0,0.3900961410119913,0.4194591874820899
hierarchical,full_inference,target_positive,1560,0.2230769230769231,0.4164430083429311,0.010543705717390954,0.0,0.0,0.0,0.0,1.0,0.20241125987083683,0.24374258628300935
hierarchical,full_inference,system_exact,1560,0.04807692307692308,0.21399740241874363,0.005418089847077679,0.0,0.0,0.0,0.0,1.0,0.03745746697665083,0.05869637917719533
