model_id,topology,intervention,metric,n,mean,std,sem,median,q25,q75,min,max,ci95_low,ci95_high
qwen3_8b,independent,communication,retention_system,15,0.56,0.496847202726495,0.1282853961179637,1.0,0.0,1.0,0.0,1.0,0.3085606236087912,0.8114393763912089
qwen3_8b,independent,communication,n_scored_probes,15,14.333333333333334,1.7593288763724917,0.4542567625794978,15.0,15.0,15.0,10.0,15.0,13.442990078677518,15.22367658798915
qwen3_8b,independent,full_inference,drr_target,67,0.041791044776119404,0.1793500502499218,0.021911095984308366,0.0,0.0,0.0,0.0,1.0,-0.0011547033531249945,0.0847367929053638
qwen3_8b,independent,full_inference,irr_target,53,0.09056603773584906,0.198323891015329,0.027241881514363932,0.0,0.0,0.0,0.0,0.8,0.03717194996769576,0.14396012550400236
qwen3_8b,independent,full_inference,retention_target,65,0.5476923076923077,0.4733879527894155,0.058716549081963894,0.8,0.0,1.0,0.0,1.0,0.43260787149165847,0.6627767438929569
qwen3_8b,independent,full_inference,drr_system,67,0.041791044776119404,0.1793500502499218,0.021911095984308366,0.0,0.0,0.0,0.0,1.0,-0.0011547033531249945,0.0847367929053638
qwen3_8b,independent,full_inference,irr_system,53,0.09056603773584906,0.198323891015329,0.027241881514363932,0.0,0.0,0.0,0.0,0.8,0.03717194996769576,0.14396012550400236
qwen3_8b,independent,full_inference,retention_system,65,0.5476923076923077,0.4733879527894155,0.058716549081963894,0.8,0.0,1.0,0.0,1.0,0.43260787149165847,0.6627767438929569
qwen3_8b,independent,full_inference,n_scored_probes,67,13.805970149253731,2.475570371805677,0.30243905678843147,15.0,15.0,15.0,5.0,15.0,13.213189597948405,14.398750700559058
qwen3_8b,independent,global_context,drr_target,15,0.18666666666666668,0.31592645316516915,0.08157185944900518,0.0,0.0,0.2,0.0,1.0,0.02678582214661654,0.3465475111867168
qwen3_8b,independent,global_context,irr_target,13,0.1076923076923077,0.2396578758061112,0.06646913536828573,0.0,0.0,0.0,0.0,0.8,-0.022587197629532346,0.23797181301414774
qwen3_8b,independent,global_context,retention_target,15,0.52,0.46475800154489,0.11999999999999998,0.8,0.0,1.0,0.0,1.0,0.28480000000000005,0.7552
qwen3_8b,independent,global_context,drr_system,15,0.18666666666666668,0.31592645316516915,0.08157185944900518,0.0,0.0,0.2,0.0,1.0,0.02678582214661654,0.3465475111867168
