topology,intervention,metric,n,mean,std,sem,median,q25,q75,min,max,ci95_low,ci95_high
debate,target_context_comm,retention_system,65,0.3630769230769231,0.43573545255737983,0.05404633120906324,0.0,0.0,1.0,0.0,1.0,0.25714611390715914,0.469007732246687
debate,target_context_comm,n_scored_probes,65,14.23076923076923,1.818045230883561,0.22550075768381872,15.0,15.0,15.0,10.0,15.0,13.788787745708944,14.672750715829515
debate,target_context_memory,drr_target,204,0.3343137254901961,0.4218175773710192,0.029533137634279113,0.0,0.0,0.8,0.0,1.0,0.2764287757270091,0.39219867525338314
debate,target_context_memory,irr_target,167,0.3341317365269461,0.3990610146134495,0.030880268430653193,0.0,0.0,0.8,0.0,1.0,0.2736064104028659,0.39465706265102635
debate,target_context_memory,retention_target,200,0.373,0.40582566745070364,0.02869620814339493,0.2,0.0,0.8,0.0,1.0,0.31675543203894596,0.42924456796105404
debate,target_context_memory,drr_system,204,0.3715686274509804,0.44186738776528944,0.030936905143460834,0.0,0.0,1.0,0.0,1.0,0.31093229336979716,0.43220496153216365
debate,target_context_memory,irr_system,167,0.34131736526946105,0.4091197587330481,0.03165863741963935,0.0,0.0,0.8,0.0,1.0,0.2792664359269679,0.40336829461195417
debate,target_context_memory,retention_system,200,0.4,0.4545692090640827,0.03214289702478183,0.0,0.0,1.0,0.0,1.0,0.33699992183142763,0.4630000781685724
debate,target_context_memory,n_scored_probes,204,13.995098039215685,2.2404643014133176,0.15686387701223983,15.0,15.0,15.0,5.0,15.0,13.687644840271695,14.302551238159676
debate,target_memory,drr_target,45,0.29333333333333333,0.4212535405839878,0.06279677016721753,0.0,0.0,0.6,0.0,1.0,0.17025166380558698,0.4164150028610797
debate,target_memory,irr_target,39,0.19487179487179487,0.3655916027112896,0.05854150838880169,0.0,0.0,0.2,0.0,1.0,0.08013043842974356,0.3096131513138462
debate,target_memory,retention_target,45,0.2222222222222222,0.3598540669423503,0.05364387704419034,0.0,0.0,0.4,0.0,1.0,0.11708022321560915,0.32736422122883524
debate,target_memory,drr_system,45,0.3377777777777778,0.4217328370646348,0.06286821946802441,0.0,0.0,0.8,0.0,1.0,0.21455606762044993,0.46099948793510565
debate,target_memory,irr_system,39,0.2102564102564103,0.34320077888734446,0.054956107107698396,0.0,0.0,0.4,0.0,1.0,0.10254244032532144,0.3179703801874991
debate,target_memory,retention_system,45,0.23555555555555555,0.37728428849268875,0.05624222106081958,0.0,0.0,0.4,0.0,1.0,0.12532080227634917,0.3457903088347619
debate,target_memory,n_scored_probes,45,14.333333333333334,1.718879127380822,0.25623537159526916,15.0,15.0,15.0,10.0,15.0,13.831112005006606,14.835554661660062
debate,target_memory_comm,drr_target,45,0.25333333333333335,0.3775519229794156,0.05628211765451588,0.0,0.0,0.4,0.0,1.0,0.14302038273048223,0.3636462839361845
debate,target_memory_comm,irr_target,39,0.18974358974358976,0.36977580106049734,0.05921151634561462,0.0,0.0,0.1,0.0,1.0,0.0736890177061851,0.3057981617809944
debate,target_memory_comm,retention_target,45,0.22666666666666666,0.368288424521276,0.05490119683705824,0.0,0.0,0.4,0.0,1.0,0.1190603208660325,0.3342730124673008
debate,target_memory_comm,drr_system,45,0.3333333333333333,0.4177863742936748,0.06227991553292184,0.0,0.0,0.8,0.0,1.0,0.2112646988888065,0.45540196777786013
debate,target_memory_comm,irr_system,39,0.20512820512820512,0.36559160271128965,0.0585415083888017,0.0,0.0,0.2,0.0,1.0,0.09038684868615379,0.3198695615702565
debate,target_memory_comm,retention_system,45,0.24444444444444444,0.37631922833700854,0.05609835838678775,0.0,0.0,0.4,0.0,1.0,0.13449166200634044,0.35439722688254843
debate,target_memory_comm,n_scored_probes,45,14.333333333333334,1.718879127380822,0.25623537159526916,15.0,15.0,15.0,10.0,15.0,13.831112005006606,14.835554661660062
hierarchical,communication,drr_target,45,0.4177777777777778,0.46675323872318847,0.06957946470021577,0.2,0.0,1.0,0.0,1.0,0.2814020269653549,0.5541535285902007
hierarchical,communication,irr_target,39,0.25641025641025644,0.4128175790542941,0.06610371679224972,0.0,0.0,0.4,0.0,1.0,0.126846971497447,0.3859735413230659
hierarchical,communication,retention_target,45,0.39111111111111113,0.4471232401913279,0.06665319729251834,0.0,0.0,1.0,0.0,1.0,0.2604708444177752,0.5217513778044471
hierarchical,communication,drr_system,45,0.39111111111111113,0.45318179285330673,0.06755635299901482,0.2,0.0,1.0,0.0,1.0,0.2587006592330421,0.5235215629891802
hierarchical,communication,irr_system,39,0.24102564102564103,0.3925074244808684,0.06285148923691111,0.0,0.0,0.30000000000000004,0.0,1.0,0.11783672212129526,0.3642145599299868
