content_f1_threshold,semantic_threshold,accuracy,balanced_accuracy,precision,recall,f1,mcc,distance_from_old
0.13,0.15,0.9178082191780822,0.8988505747126436,0.9642857142857143,0.9310344827586207,0.9473684210526315,0.7625729044229351,0.15139999999999998
0.07,0.19,0.9269406392694064,0.8963601532567049,0.9593023255813954,0.9482758620689655,0.953757225433526,0.7801672436544249,0.149
0.06,0.19,0.9269406392694064,0.8963601532567049,0.9593023255813954,0.9482758620689655,0.953757225433526,0.7801672436544249,0.1537
0.07,0.18,0.9269406392694064,0.8963601532567049,0.9593023255813954,0.9482758620689655,0.953757225433526,0.7801672436544249,0.1553
0.05,0.19,0.9269406392694064,0.8963601532567049,0.9593023255813954,0.9482758620689655,0.953757225433526,0.7801672436544249,0.15860000000000002
0.06,0.18,0.9269406392694064,0.8963601532567049,0.9593023255813954,0.9482758620689655,0.953757225433526,0.7801672436544249,0.16
0.07,0.17,0.9269406392694064,0.8963601532567049,0.9593023255813954,0.9482758620689655,0.953757225433526,0.7801672436544249,0.16179999999999994
0.04,0.19,0.9269406392694064,0.8963601532567049,0.9593023255813954,0.9482758620689655,0.953757225433526,0.7801672436544249,0.1637
0.05,0.18,0.9269406392694064,0.8963601532567049,0.9593023255813954,0.9482758620689655,0.953757225433526,0.7801672436544249,0.1649
0.11,0.14,0.9269406392694064,0.8963601532567049,0.9593023255813954,0.9482758620689655,0.953757225433526,0.7801672436544249,0.1657
0.06,0.17,0.9269406392694064,0.8963601532567049,0.9593023255813954,0.9482758620689655,0.953757225433526,0.7801672436544249,0.16649999999999998
0.03,0.19,0.9269406392694064,0.8963601532567049,0.9593023255813954,0.9482758620689655,0.953757225433526,0.7801672436544249,0.169
0.1,0.14,0.9269406392694064,0.8963601532567049,0.9593023255813954,0.9482758620689655,0.953757225433526,0.7801672436544249,0.16959999999999997
0.04,0.18,0.9269406392694064,0.8963601532567049,0.9593023255813954,0.9482758620689655,0.953757225433526,0.7801672436544249,0.17
0.05,0.17,0.9269406392694064,0.8963601532567049,0.9593023255813954,0.9482758620689655,0.953757225433526,0.7801672436544249,0.17139999999999997
0.11,0.13,0.9269406392694064,0.8963601532567049,0.9593023255813954,0.9482758620689655,0.953757225433526,0.7801672436544249,0.173
0.02,0.19,0.9269406392694064,0.8963601532567049,0.9593023255813954,0.9482758620689655,0.953757225433526,0.7801672436544249,0.1745
