topology,intervention,metric,n,mean,std,sem,median,q25,q75,min,max,ci95_low,ci95_high
debate,parameter_only,system_content_precision,280,0.5340550156490795,0.3408269471331542,0.02036830590228234,0.4782214156079855,0.2395238095238095,0.9130434782608696,0.0344827586206896,1.0,0.49413313608060616,0.5739768952175529
debate,parameter_only,system_content_recall,280,0.7783042346125053,0.2253257099393838,0.013465786746906733,0.8333333333333334,0.6,1.0,0.2857142857142857,1.0,0.7519112925885681,0.8046971766364425
debate,parameter_only,system_content_f1,280,0.5659750534842124,0.3013138003349789,0.0180069437273819,0.5555555555555556,0.3333333333333333,0.8749999999999999,0.0666666666666666,1.0,0.5306814437785439,0.6012686631898809
debate,parameter_only,target_positive_content,280,0.5642857142857143,0.4967379509458506,0.029685770515631264,1.0,0.0,1.0,0.0,1.0,0.506101604075077,0.6224698244963516
debate,parameter_only,system_positive_content,280,0.5642857142857143,0.4967379509458506,0.029685770515631264,1.0,0.0,1.0,0.0,1.0,0.506101604075077,0.6224698244963516
debate,parameter_plus_comm,chain_length,280,4.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
debate,parameter_plus_comm,target_agent_position,280,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
debate,parameter_plus_comm,peer_evidence,280,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
debate,parameter_plus_comm,target_exact,280,0.09285714285714286,0.29075180196012884,0.017375743595913692,0.0,0.0,0.0,0.0,1.0,0.05880068540915202,0.1269136003051337
debate,parameter_plus_comm,target_token_f1,280,0.4924539477907952,0.312804260073381,0.01869363003806906,0.5283018867924528,0.1818181818181818,0.7234042553191489,0.0249999999999999,1.0,0.45581443291617985,0.5290934626654106
debate,parameter_plus_comm,target_semantic,280,0.6032451336405107,0.2617481750214368,0.01564244536133437,0.6599546074867249,0.36712281405925745,0.8084032982587814,0.091669850051403,1.0,0.5725859407322953,0.6339043265487261
debate,parameter_plus_comm,target_positive,280,0.5392857142857143,0.49934673145833847,0.02984167497083124,1.0,0.0,1.0,0.0,1.0,0.480796031342885,0.5977753972285434
debate,parameter_plus_comm,system_exact,280,0.02857142857142857,0.1668969223601573,0.009973998820736053,0.0,0.0,0.0,0.0,1.0,0.009022390882785905,0.048120466260071236
debate,parameter_plus_comm,system_token_f1,280,0.4820468183568534,0.285272901977252,0.017048316695552887,0.54066186449525,0.1818181818181818,0.6984126984126984,0.0249999999999999,1.0,0.44863211763356975,0.515461519080137
debate,parameter_plus_comm,system_semantic,280,0.5911399620984282,0.24183169636610444,0.014452208107031817,0.6599546074867249,0.36051031947135925,0.7966275215148926,0.1324532330036163,1.0,0.5628136342086458,0.6194662899882106
debate,parameter_plus_comm,system_positive,280,0.5464285714285714,0.498731108809155,0.029804884480688323,1.0,0.0,1.0,0.0,1.0,0.48801099784642227,0.6048461450107205
debate,parameter_plus_comm,target_content_precision,280,0.5237594550348704,0.35987334413316713,0.02150654583224015,0.4444444444444444,0.2,1.0,0.0,1.0,0.48160662520367975,0.5659122848660612
debate,parameter_plus_comm,target_content_recall,280,0.8281353871692219,0.23039871218245736,0.013768956617713686,1.0,0.6363636363636364,1.0,0.0,1.0,0.8011482321985031,0.8551225421399407
debate,parameter_plus_comm,target_content_f1,280,0.5672821767745276,0.32589839843032664,0.01947615447700927,0.5249798549556809,0.29817073170731706,0.972972972972973,0.0,1.0,0.5291089139995895,0.6054554395494658
debate,parameter_plus_comm,system_content_precision,280,0.5313837138570993,0.3445064254958611,0.020588196792609047,0.45576923076923076,0.2373949579831932,0.9285714285714286,0.0344827586206896,1.0,0.49103084814358555,0.571736579570613
