run_id,timing_field,n_values,sum,mean,median,max
AU000095,elapsed_sec,1,160.60197854042053,160.60197854042053,160.60197854042053,160.60197854042053
AU000095,model_metadata.load_seconds,1,5.388803243637085,5.388803243637085,5.388803243637085,5.388803243637085
AU000096,elapsed_sec,1,158.19522356987,158.19522356987,158.19522356987,158.19522356987
AU000096,model_metadata.load_seconds,1,5.43707799911499,5.43707799911499,5.43707799911499,5.43707799911499
AU000097,elapsed_sec,1,157.11146116256714,157.11146116256714,157.11146116256714,157.11146116256714
AU000097,model_metadata.load_seconds,1,5.43707799911499,5.43707799911499,5.43707799911499,5.43707799911499
AU000098,elapsed_sec,1,160.30602765083313,160.30602765083313,160.30602765083313,160.30602765083313
AU000098,model_metadata.load_seconds,1,5.388803243637085,5.388803243637085,5.388803243637085,5.388803243637085
AU000099,elapsed_sec,1,157.22744178771973,157.22744178771973,157.22744178771973,157.22744178771973
AU000099,model_metadata.load_seconds,1,5.313097238540649,5.313097238540649,5.313097238540649,5.313097238540649
AU000100,elapsed_sec,1,152.1993510723114,152.1993510723114,152.1993510723114,152.1993510723114
AU000100,model_metadata.load_seconds,1,5.43707799911499,5.43707799911499,5.43707799911499,5.43707799911499
AU000101,elapsed_sec,1,157.52340936660767,157.52340936660767,157.52340936660767,157.52340936660767
AU000101,model_metadata.load_seconds,1,5.388803243637085,5.388803243637085,5.388803243637085,5.388803243637085
AU000102,elapsed_sec,1,158.7980396747589,158.7980396747589,158.7980396747589,158.7980396747589
AU000102,model_metadata.load_seconds,1,5.313097238540649,5.313097238540649,5.313097238540649,5.313097238540649
AU000103,elapsed_sec,1,151.87169241905212,151.87169241905212,151.87169241905212,151.87169241905212
AU000103,model_metadata.load_seconds,1,5.388803243637085,5.388803243637085,5.388803243637085,5.388803243637085
AU000104,elapsed_sec,1,150.60226845741272,150.60226845741272,150.60226845741272,150.60226845741272
AU000104,model_metadata.load_seconds,1,5.388803243637085,5.388803243637085,5.388803243637085,5.388803243637085
AU000105,elapsed_sec,1,158.55125164985657,158.55125164985657,158.55125164985657,158.55125164985657
AU000105,model_metadata.load_seconds,1,5.313097238540649,5.313097238540649,5.313097238540649,5.313097238540649
AU000106,elapsed_sec,1,153.10711860656738,153.10711860656738,153.10711860656738,153.10711860656738
AU000106,model_metadata.load_seconds,1,5.388803243637085,5.388803243637085,5.388803243637085,5.388803243637085
AU000107,elapsed_sec,1,150.88972854614258,150.88972854614258,150.88972854614258,150.88972854614258
AU000107,model_metadata.load_seconds,1,5.43707799911499,5.43707799911499,5.43707799911499,5.43707799911499
AU000108,elapsed_sec,1,151.4965934753418,151.4965934753418,151.4965934753418,151.4965934753418
AU000108,model_metadata.load_seconds,1,5.43707799911499,5.43707799911499,5.43707799911499,5.43707799911499
AU000109,elapsed_sec,1,589.6416428089142,589.6416428089142,589.6416428089142,589.6416428089142
AU000109,model_metadata.load_seconds,1,5.388803243637085,5.388803243637085,5.388803243637085,5.388803243637085
AU000110,elapsed_sec,1,534.1373238563538,534.1373238563538,534.1373238563538,534.1373238563538
AU000110,model_metadata.load_seconds,1,5.388803243637085,5.388803243637085,5.388803243637085,5.388803243637085
AU000111,elapsed_sec,1,611.8356008529663,611.8356008529663,611.8356008529663,611.8356008529663
AU000111,model_metadata.load_seconds,1,5.313097238540649,5.313097238540649,5.313097238540649,5.313097238540649
AU000112,elapsed_sec,1,608.3490107059479,608.3490107059479,608.3490107059479,608.3490107059479
AU000112,model_metadata.load_seconds,1,5.313097238540649,5.313097238540649,5.313097238540649,5.313097238540649
AU000113,elapsed_sec,1,576.4385843276978,576.4385843276978,576.4385843276978,576.4385843276978
AU000113,model_metadata.load_seconds,1,5.43707799911499,5.43707799911499,5.43707799911499,5.43707799911499
AU000114,elapsed_sec,1,623.3972628116608,623.3972628116608,623.3972628116608,623.3972628116608
AU000114,model_metadata.load_seconds,1,5.313097238540649,5.313097238540649,5.313097238540649,5.313097238540649
AU000115,elapsed_sec,1,601.9357445240021,601.9357445240021,601.9357445240021,601.9357445240021
AU000115,model_metadata.load_seconds,1,5.43707799911499,5.43707799911499,5.43707799911499,5.43707799911499
AU000116,elapsed_sec,1,591.0454318523407,591.0454318523407,591.0454318523407,591.0454318523407
AU000116,model_metadata.load_seconds,1,5.388803243637085,5.388803243637085,5.388803243637085,5.388803243637085
AU000117,elapsed_sec,1,618.6199712753296,618.6199712753296,618.6199712753296,618.6199712753296
AU000117,model_metadata.load_seconds,1,5.388803243637085,5.388803243637085,5.388803243637085,5.388803243637085
AU000118,elapsed_sec,1,191.79491591453552,191.79491591453552,191.79491591453552,191.79491591453552
AU000118,model_metadata.load_seconds,1,5.313097238540649,5.313097238540649,5.313097238540649,5.313097238540649
AU000119,elapsed_sec,1,190.15008902549744,190.15008902549744,190.15008902549744,190.15008902549744
AU000119,model_metadata.load_seconds,1,5.43707799911499,5.43707799911499,5.43707799911499,5.43707799911499
AU000120,elapsed_sec,1,191.13892197608948,191.13892197608948,191.13892197608948,191.13892197608948
AU000120,model_metadata.load_seconds,1,5.313097238540649,5.313097238540649,5.313097238540649,5.313097238540649
AU000121,elapsed_sec,1,191.38177514076233,191.38177514076233,191.38177514076233,191.38177514076233
AU000121,model_metadata.load_seconds,1,5.388803243637085,5.388803243637085,5.388803243637085,5.388803243637085
AU000122,elapsed_sec,1,192.60149264335632,192.60149264335632,192.60149264335632,192.60149264335632
AU000122,model_metadata.load_seconds,1,5.388803243637085,5.388803243637085,5.388803243637085,5.388803243637085
AU000123,elapsed_sec,1,190.65008330345154,190.65008330345154,190.65008330345154,190.65008330345154
AU000123,model_metadata.load_seconds,1,5.388803243637085,5.388803243637085,5.388803243637085,5.388803243637085
AU000124,elapsed_sec,1,197.33296632766724,197.33296632766724,197.33296632766724,197.33296632766724
AU000124,model_metadata.load_seconds,1,5.43707799911499,5.43707799911499,5.43707799911499,5.43707799911499
AU000125,elapsed_sec,1,192.43299055099487,192.43299055099487,192.43299055099487,192.43299055099487
AU000125,model_metadata.load_seconds,1,5.313097238540649,5.313097238540649,5.313097238540649,5.313097238540649
AU000126,elapsed_sec,1,179.96599125862122,179.96599125862122,179.96599125862122,179.96599125862122
AU000126,model_metadata.load_seconds,1,5.388803243637085,5.388803243637085,5.388803243637085,5.388803243637085
AU000127,elapsed_sec,1,165.97644424438477,165.97644424438477,165.97644424438477,165.97644424438477
AU000127,model_metadata.load_seconds,1,5.388803243637085,5.388803243637085,5.388803243637085,5.388803243637085
AU000128,elapsed_sec,1,149.52505731582642,149.52505731582642,149.52505731582642,149.52505731582642
AU000128,model_metadata.load_seconds,1,5.313097238540649,5.313097238540649,5.313097238540649,5.313097238540649
AU000129,elapsed_sec,1,174.67591547966003,174.67591547966003,174.67591547966003,174.67591547966003
AU000129,model_metadata.load_seconds,1,5.388803243637085,5.388803243637085,5.388803243637085,5.388803243637085
AU000130,elapsed_sec,1,159.0794005393982,159.0794005393982,159.0794005393982,159.0794005393982
AU000130,model_metadata.load_seconds,1,5.313097238540649,5.313097238540649,5.313097238540649,5.313097238540649
AU000131,elapsed_sec,1,160.3466579914093,160.3466579914093,160.3466579914093,160.3466579914093
AU000131,model_metadata.load_seconds,1,5.313097238540649,5.313097238540649,5.313097238540649,5.313097238540649
AU000132,elapsed_sec,1,171.73260116577148,171.73260116577148,171.73260116577148,171.73260116577148
AU000132,model_metadata.load_seconds,1,5.388803243637085,5.388803243637085,5.388803243637085,5.388803243637085
AU000133,elapsed_sec,1,184.04438304901123,184.04438304901123,184.04438304901123,184.04438304901123
AU000133,model_metadata.load_seconds,1,5.388803243637085,5.388803243637085,5.388803243637085,5.388803243637085
AU000134,elapsed_sec,1,174.81855130195618,174.81855130195618,174.81855130195618,174.81855130195618
AU000134,model_metadata.load_seconds,1,5.388803243637085,5.388803243637085,5.388803243637085,5.388803243637085
AU000135,elapsed_sec,1,181.77158403396606,181.77158403396606,181.77158403396606,181.77158403396606
AU000135,model_metadata.load_seconds,1,5.388803243637085,5.388803243637085,5.388803243637085,5.388803243637085
AU000136,elapsed_sec,1,170.03216695785522,170.03216695785522,170.03216695785522,170.03216695785522
AU000136,model_metadata.load_seconds,1,5.388803243637085,5.388803243637085,5.388803243637085,5.388803243637085
AU000137,elapsed_sec,1,152.40077900886536,152.40077900886536,152.40077900886536,152.40077900886536
AU000137,model_metadata.load_seconds,1,5.313097238540649,5.313097238540649,5.313097238540649,5.313097238540649
AU000138,elapsed_sec,1,144.84198832511902,144.84198832511902,144.84198832511902,144.84198832511902
AU000138,model_metadata.load_seconds,1,5.313097238540649,5.313097238540649,5.313097238540649,5.313097238540649
AU000139,elapsed_sec,1,141.0488042831421,141.0488042831421,141.0488042831421,141.0488042831421
AU000139,model_metadata.load_seconds,1,5.313097238540649,5.313097238540649,5.313097238540649,5.313097238540649
AU000140,elapsed_sec,1,162.05867290496826,162.05867290496826,162.05867290496826,162.05867290496826
AU000140,model_metadata.load_seconds,1,5.388803243637085,5.388803243637085,5.388803243637085,5.388803243637085
AU000141,elapsed_sec,1,136.6427595615387,136.6427595615387,136.6427595615387,136.6427595615387
AU000141,model_metadata.load_seconds,1,5.313097238540649,5.313097238540649,5.313097238540649,5.313097238540649
AU000142,elapsed_sec,1,162.89006090164185,162.89006090164185,162.89006090164185,162.89006090164185
AU000142,model_metadata.load_seconds,1,5.43707799911499,5.43707799911499,5.43707799911499,5.43707799911499
