contrast,A,B,metric,n_pairs,mean_A,mean_B,mean_diff_B_minus_A,median_diff,bootstrap95_low,bootstrap95_high,wilcoxon_p,model_id,benchmark,topology,wilcoxon_p_holm
total_defense,none,full_inference,drr_system,75,0.312,0.2186666666666666,-0.0933333333333333,0.0,-0.1627333333333333,-0.032,0.0103765375536856,mistral_7b,,,1.0
total_defense,none,full_inference,irr_system,65,0.2892307692307692,0.1723076923076923,-0.1169230769230769,0.0,-0.1846923076923077,-0.0553846153846153,0.0008186261963387,mistral_7b,,,0.2938868044856113
total_defense,none,full_inference,retention_system,75,0.2746666666666666,0.288,0.0133333333333333,0.0,-0.0133333333333333,0.0426666666666666,0.3567563395564178,mistral_7b,,,1.0
total_defense,none,full_inference,drr_target,75,0.488,0.0239999999999999,-0.4639999999999999,-0.4,-0.5546666666666666,-0.3652666666666669,5.524524737169058e-11,qwen3_4b,,,2.2926777659251592e-08
total_defense,none,full_inference,irr_target,65,0.3015384615384615,0.1076923076923077,-0.1938461538461538,0.0,-0.2769230769230769,-0.1169230769230769,1.823881273127605e-05,qwen3_4b,,,0.0071131369651976
total_defense,none,full_inference,retention_target,75,0.4266666666666667,0.6106666666666666,0.184,0.0,0.1146,0.256,5.152753879728517e-06,qwen3_4b,,,0.0020714070596508
total_defense,none,full_inference,drr_system,75,0.496,0.3573333333333333,-0.1386666666666666,0.0,-0.2160666666666666,-0.064,0.0006712286657979,qwen3_4b,,,0.2429847770188647
total_defense,none,full_inference,irr_system,65,0.2892307692307692,0.2276923076923077,-0.0615384615384615,0.0,-0.1169230769230769,-0.0153846153846153,0.0189752369429756,qwen3_4b,,,1.0
total_defense,none,full_inference,retention_system,75,0.4293333333333333,0.504,0.0746666666666666,0.0,0.024,0.1306666666666666,0.0044352791270038,qwen3_4b,,,1.0
total_defense,none,full_inference,drr_target,75,0.4346666666666667,0.1413333333333333,-0.2933333333333333,0.0,-0.3919999999999999,-0.2,1.1852498914767789e-06,qwen3_8b,,,0.000480026206048
total_defense,none,full_inference,irr_target,65,0.243076923076923,0.1107692307692307,-0.1323076923076923,0.0,-0.2246153846153846,-0.0461538461538461,0.0071812241021227,qwen3_8b,,,1.0
total_defense,none,full_inference,retention_target,75,0.3973333333333333,0.3919999999999999,-0.0053333333333333,0.0,-0.072,0.0586666666666666,0.9586634596540776,qwen3_8b,,,1.0
total_defense,none,full_inference,drr_system,75,0.4133333333333333,0.32,-0.0933333333333333,0.0,-0.1599999999999999,-0.0373333333333333,0.0057079180077344,qwen3_8b,,,1.0
total_defense,none,full_inference,irr_system,65,0.2369230769230769,0.2061538461538461,-0.0307692307692307,0.0,-0.0892307692307692,0.0215384615384615,0.3238038053527253,qwen3_8b,,,1.0
total_defense,none,full_inference,retention_system,75,0.36,0.3546666666666667,-0.0053333333333333,0.0,-0.048,0.04,0.8864720207662897,qwen3_8b,,,1.0
