run_id,block,model_id,benchmark,unit_id,target_id,target_name,topology,intervention,n_agents,chain_length,target_agent_position,debate_rounds,peer_evidence,comm_threshold,temperature,seed,parameter_method,probe_id,probe_kind,variant_id,target_exact,target_token_f1,target_semantic,target_positive,system_exact,system_token_f1,system_semantic,system_positive,target_llm_judge,system_llm_judge,target_content_precision,target_content_recall,target_content_f1,system_content_precision,system_content_recall,system_content_f1,target_positive_content,system_positive_content
AU000002,main,qwen3_4b,TOFU,tofu_forget01,forget01,forget01,independent,global_context,4,4,2,2,1.0,0.5,0.0,42,none,TOFU:forget01:direct:00008,direct,v0,0.0,0.4035087719298246,0.5766854882240295,0,0.0,0.4035087719298246,0.5766854882240295,0,,,0.10344827586206896,0.12,0.11111111111111112,0.10344827586206896,0.12,0.11111111111111112,0,0
AU000002,main,qwen3_4b,TOFU,tofu_forget01,forget01,forget01,independent,global_context,4,4,2,2,1.0,0.5,0.0,42,none,TOFU:forget01:direct:00008,direct,v1,0.0,0.4230769230769231,0.5824651718139648,0,0.0,0.4230769230769231,0.5824651718139648,0,,,0.14285714285714285,0.12,0.13043478260869565,0.14285714285714285,0.12,0.13043478260869565,0,0
AU000002,main,qwen3_4b,TOFU,tofu_forget01,forget01,forget01,independent,global_context,4,4,2,2,1.0,0.5,0.0,42,none,TOFU:forget01:direct:00008,direct,v2,0.0,0.3863636363636363,0.5364338755607605,0,0.0,0.3863636363636363,0.5364338755607605,0,,,0.21428571428571427,0.12,0.15384615384615383,0.21428571428571427,0.12,0.15384615384615383,0,0
AU000002,main,qwen3_4b,TOFU,tofu_forget01,forget01,forget01,independent,global_context,4,4,2,2,1.0,0.5,0.0,42,none,TOFU:forget01:direct:00008,direct,v3,0.0,0.4230769230769231,0.5990422964096069,0,0.0,0.4230769230769231,0.5990422964096069,0,,,0.14285714285714285,0.12,0.13043478260869565,0.14285714285714285,0.12,0.13043478260869565,0,0
AU000002,main,qwen3_4b,TOFU,tofu_forget01,forget01,forget01,independent,global_context,4,4,2,2,1.0,0.5,0.0,42,none,TOFU:forget01:direct:00008,direct,v4,0.0,0.4647887323943662,0.6697052717208862,0,0.0,0.4647887323943662,0.6697052717208862,0,,,0.1794871794871795,0.28,0.21875,0.1794871794871795,0.28,0.21875,0,0
AU000002,main,qwen3_4b,TOFU,tofu_forget01,forget01,forget01,independent,global_context,4,4,2,2,1.0,0.5,0.0,42,none,TOFU:forget01:indirect:00014,indirect,v0,0.0,0.3921568627450981,0.5304693579673767,0,0.0,0.3921568627450981,0.5304693579673767,0,,,0.10714285714285714,0.3,0.15789473684210525,0.10714285714285714,0.3,0.15789473684210525,0,0
AU000002,main,qwen3_4b,TOFU,tofu_forget01,forget01,forget01,independent,global_context,4,4,2,2,1.0,0.5,0.0,42,none,TOFU:forget01:indirect:00014,indirect,v1,0.0,0.3287671232876712,0.3585685789585113,0,0.0,0.3287671232876712,0.3585685789585113,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0
AU000002,main,qwen3_4b,TOFU,tofu_forget01,forget01,forget01,independent,global_context,4,4,2,2,1.0,0.5,0.0,42,none,TOFU:forget01:indirect:00014,indirect,v2,0.0,0.5263157894736842,0.6104676723480225,1,0.0,0.5263157894736842,0.6104676723480225,1,,,0.2,0.3,0.24,0.2,0.3,0.24,0,0
AU000002,main,qwen3_4b,TOFU,tofu_forget01,forget01,forget01,independent,global_context,4,4,2,2,1.0,0.5,0.0,42,none,TOFU:forget01:indirect:00014,indirect,v3,0.0,0.3243243243243243,0.3380616903305053,0,0.0,0.3243243243243243,0.3380616903305053,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0
AU000002,main,qwen3_4b,TOFU,tofu_forget01,forget01,forget01,independent,global_context,4,4,2,2,1.0,0.5,0.0,42,none,TOFU:forget01:indirect:00014,indirect,v4,0.0,0.368421052631579,0.5461813807487488,0,0.0,0.368421052631579,0.5461813807487488,0,,,0.08333333333333333,0.3,0.13043478260869565,0.08333333333333333,0.3,0.13043478260869565,0,0
AU000002,main,qwen3_4b,TOFU,tofu_forget01,forget01,forget01,independent,global_context,4,4,2,2,1.0,0.5,0.0,42,none,TOFU:retain99:retain:02509,retain,v0,0.0,0.7234042553191489,0.8061496019363403,1,0.0,0.7234042553191489,0.8061496019363403,1,,,0.8333333333333334,0.4166666666666667,0.5555555555555556,0.8333333333333334,0.4166666666666667,0.5555555555555556,1,1
AU000002,main,qwen3_4b,TOFU,tofu_forget01,forget01,forget01,independent,global_context,4,4,2,2,1.0,0.5,0.0,42,none,TOFU:retain99:retain:02509,retain,v1,0.0,0.7234042553191489,0.8061496019363403,1,0.0,0.7234042553191489,0.8061496019363403,1,,,0.8333333333333334,0.4166666666666667,0.5555555555555556,0.8333333333333334,0.4166666666666667,0.5555555555555556,1,1
AU000002,main,qwen3_4b,TOFU,tofu_forget01,forget01,forget01,independent,global_context,4,4,2,2,1.0,0.5,0.0,42,none,TOFU:retain99:retain:02509,retain,v2,0.0,0.7234042553191489,0.8061496019363403,1,0.0,0.7234042553191489,0.8061496019363403,1,,,0.8333333333333334,0.4166666666666667,0.5555555555555556,0.8333333333333334,0.4166666666666667,0.5555555555555556,1,1
AU000002,main,qwen3_4b,TOFU,tofu_forget01,forget01,forget01,independent,global_context,4,4,2,2,1.0,0.5,0.0,42,none,TOFU:retain99:retain:02509,retain,v3,0.0,0.7234042553191489,0.8061496019363403,1,0.0,0.7234042553191489,0.8061496019363403,1,,,0.8333333333333334,0.4166666666666667,0.5555555555555556,0.8333333333333334,0.4166666666666667,0.5555555555555556,1,1
AU000002,main,qwen3_4b,TOFU,tofu_forget01,forget01,forget01,independent,global_context,4,4,2,2,1.0,0.5,0.0,42,none,TOFU:retain99:retain:02509,retain,v4,0.0,0.7234042553191489,0.8061496019363403,1,0.0,0.7234042553191489,0.8061496019363403,1,,,0.8333333333333334,0.4166666666666667,0.5555555555555556,0.8333333333333334,0.4166666666666667,0.5555555555555556,1,1
AU000003,main,qwen3_4b,TOFU,tofu_forget01,forget01,forget01,independent,target_context,4,4,2,2,1.0,0.5,0.0,42,none,TOFU:forget01:direct:00008,direct,v0,0.0,0.4035087719298246,0.5766854882240295,0,0.0,0.4035087719298246,0.5766854882240295,0,,,0.10344827586206896,0.12,0.11111111111111112,0.10344827586206896,0.12,0.11111111111111112,0,0
AU000003,main,qwen3_4b,TOFU,tofu_forget01,forget01,forget01,independent,target_context,4,4,2,2,1.0,0.5,0.0,42,none,TOFU:forget01:direct:00008,direct,v1,0.0,0.4230769230769231,0.5824651718139648,0,0.0,0.4230769230769231,0.5824651718139648,0,,,0.14285714285714285,0.12,0.13043478260869565,0.14285714285714285,0.12,0.13043478260869565,0,0
AU000003,main,qwen3_4b,TOFU,tofu_forget01,forget01,forget01,independent,target_context,4,4,2,2,1.0,0.5,0.0,42,none,TOFU:forget01:direct:00008,direct,v2,0.0,0.3863636363636363,0.5364338755607605,0,0.0,0.3863636363636363,0.5364338755607605,0,,,0.21428571428571427,0.12,0.15384615384615383,0.21428571428571427,0.12,0.15384615384615383,0,0
AU000003,main,qwen3_4b,TOFU,tofu_forget01,forget01,forget01,independent,target_context,4,4,2,2,1.0,0.5,0.0,42,none,TOFU:forget01:direct:00008,direct,v3,0.0,0.4230769230769231,0.5990422964096069,0,0.0,0.4230769230769231,0.5990422964096069,0,,,0.14285714285714285,0.12,0.13043478260869565,0.14285714285714285,0.12,0.13043478260869565,0,0
AU000003,main,qwen3_4b,TOFU,tofu_forget01,forget01,forget01,independent,target_context,4,4,2,2,1.0,0.5,0.0,42,none,TOFU:forget01:direct:00008,direct,v4,0.0,0.4647887323943662,0.6697052717208862,0,0.0,0.4647887323943662,0.6697052717208862,0,,,0.1794871794871795,0.28,0.21875,0.1794871794871795,0.28,0.21875,0,0
AU000003,main,qwen3_4b,TOFU,tofu_forget01,forget01,forget01,independent,target_context,4,4,2,2,1.0,0.5,0.0,42,none,TOFU:forget01:indirect:00014,indirect,v0,0.0,0.3921568627450981,0.5304693579673767,0,0.0,0.3921568627450981,0.5304693579673767,0,,,0.10714285714285714,0.3,0.15789473684210525,0.10714285714285714,0.3,0.15789473684210525,0,0
AU000003,main,qwen3_4b,TOFU,tofu_forget01,forget01,forget01,independent,target_context,4,4,2,2,1.0,0.5,0.0,42,none,TOFU:forget01:indirect:00014,indirect,v1,0.0,0.3287671232876712,0.3585685789585113,0,0.0,0.3287671232876712,0.3585685789585113,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0
AU000003,main,qwen3_4b,TOFU,tofu_forget01,forget01,forget01,independent,target_context,4,4,2,2,1.0,0.5,0.0,42,none,TOFU:forget01:indirect:00014,indirect,v2,0.0,0.5263157894736842,0.6104676723480225,1,0.0,0.5263157894736842,0.6104676723480225,1,,,0.2,0.3,0.24,0.2,0.3,0.24,0,0
AU000003,main,qwen3_4b,TOFU,tofu_forget01,forget01,forget01,independent,target_context,4,4,2,2,1.0,0.5,0.0,42,none,TOFU:forget01:indirect:00014,indirect,v3,0.0,0.3243243243243243,0.3380616903305053,0,0.0,0.3243243243243243,0.3380616903305053,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0
AU000003,main,qwen3_4b,TOFU,tofu_forget01,forget01,forget01,independent,target_context,4,4,2,2,1.0,0.5,0.0,42,none,TOFU:forget01:indirect:00014,indirect,v4,0.0,0.368421052631579,0.5461813807487488,0,0.0,0.368421052631579,0.5461813807487488,0,,,0.08333333333333333,0.3,0.13043478260869565,0.08333333333333333,0.3,0.13043478260869565,0,0
AU000003,main,qwen3_4b,TOFU,tofu_forget01,forget01,forget01,independent,target_context,4,4,2,2,1.0,0.5,0.0,42,none,TOFU:retain99:retain:02509,retain,v0,0.0,0.7234042553191489,0.8061496019363403,1,0.0,0.7234042553191489,0.8061496019363403,1,,,0.8333333333333334,0.4166666666666667,0.5555555555555556,0.8333333333333334,0.4166666666666667,0.5555555555555556,1,1
AU000003,main,qwen3_4b,TOFU,tofu_forget01,forget01,forget01,independent,target_context,4,4,2,2,1.0,0.5,0.0,42,none,TOFU:retain99:retain:02509,retain,v1,0.0,0.7234042553191489,0.8061496019363403,1,0.0,0.7234042553191489,0.8061496019363403,1,,,0.8333333333333334,0.4166666666666667,0.5555555555555556,0.8333333333333334,0.4166666666666667,0.5555555555555556,1,1
AU000003,main,qwen3_4b,TOFU,tofu_forget01,forget01,forget01,independent,target_context,4,4,2,2,1.0,0.5,0.0,42,none,TOFU:retain99:retain:02509,retain,v2,0.0,0.7234042553191489,0.8061496019363403,1,0.0,0.7234042553191489,0.8061496019363403,1,,,0.8333333333333334,0.4166666666666667,0.5555555555555556,0.8333333333333334,0.4166666666666667,0.5555555555555556,1,1
AU000003,main,qwen3_4b,TOFU,tofu_forget01,forget01,forget01,independent,target_context,4,4,2,2,1.0,0.5,0.0,42,none,TOFU:retain99:retain:02509,retain,v3,0.0,0.7234042553191489,0.8061496019363403,1,0.0,0.7234042553191489,0.8061496019363403,1,,,0.8333333333333334,0.4166666666666667,0.5555555555555556,0.8333333333333334,0.4166666666666667,0.5555555555555556,1,1
AU000003,main,qwen3_4b,TOFU,tofu_forget01,forget01,forget01,independent,target_context,4,4,2,2,1.0,0.5,0.0,42,none,TOFU:retain99:retain:02509,retain,v4,0.0,0.7234042553191489,0.8061496019363403,1,0.0,0.7234042553191489,0.8061496019363403,1,,,0.8333333333333334,0.4166666666666667,0.5555555555555556,0.8333333333333334,0.4166666666666667,0.5555555555555556,1,1
AU000004,main,qwen3_4b,TOFU,tofu_forget01,forget01,forget01,independent,target_memory,4,4,2,2,1.0,0.5,0.0,42,none,TOFU:forget01:direct:00008,direct,v0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,,,1.0,1.0,1.0,1.0,1.0,1.0,1,1
AU000004,main,qwen3_4b,TOFU,tofu_forget01,forget01,forget01,independent,target_memory,4,4,2,2,1.0,0.5,0.0,42,none,TOFU:forget01:direct:00008,direct,v1,1.0,1.0,1.0,1,1.0,1.0,1.0,1,,,1.0,1.0,1.0,1.0,1.0,1.0,1,1
AU000004,main,qwen3_4b,TOFU,tofu_forget01,forget01,forget01,independent,target_memory,4,4,2,2,1.0,0.5,0.0,42,none,TOFU:forget01:direct:00008,direct,v2,1.0,1.0,1.0,1,1.0,1.0,1.0,1,,,1.0,1.0,1.0,1.0,1.0,1.0,1,1
AU000004,main,qwen3_4b,TOFU,tofu_forget01,forget01,forget01,independent,target_memory,4,4,2,2,1.0,0.5,0.0,42,none,TOFU:forget01:direct:00008,direct,v3,1.0,1.0,1.0,1,1.0,1.0,1.0,1,,,1.0,1.0,1.0,1.0,1.0,1.0,1,1
AU000004,main,qwen3_4b,TOFU,tofu_forget01,forget01,forget01,independent,target_memory,4,4,2,2,1.0,0.5,0.0,42,none,TOFU:forget01:direct:00008,direct,v4,1.0,1.0,1.0,1,1.0,1.0,1.0,1,,,1.0,1.0,1.0,1.0,1.0,1.0,1,1
AU000004,main,qwen3_4b,TOFU,tofu_forget01,forget01,forget01,independent,target_memory,4,4,2,2,1.0,0.5,0.0,42,none,TOFU:forget01:indirect:00014,indirect,v0,0.0,0.5945945945945946,0.6627334952354431,1,0.0,0.5945945945945946,0.6627334952354431,1,,,0.3333333333333333,0.6,0.42857142857142855,0.3333333333333333,0.6,0.42857142857142855,1,1
AU000004,main,qwen3_4b,TOFU,tofu_forget01,forget01,forget01,independent,target_memory,4,4,2,2,1.0,0.5,0.0,42,none,TOFU:forget01:indirect:00014,indirect,v1,0.0,0.6285714285714286,0.6903591156005859,1,0.0,0.6285714285714286,0.6903591156005859,1,,,0.42857142857142855,0.6,0.5,0.42857142857142855,0.6,0.5,1,1
AU000004,main,qwen3_4b,TOFU,tofu_forget01,forget01,forget01,independent,target_memory,4,4,2,2,1.0,0.5,0.0,42,none,TOFU:forget01:indirect:00014,indirect,v2,0.0,0.638888888888889,0.6903591156005859,1,0.0,0.638888888888889,0.6903591156005859,1,,,0.375,0.6,0.4615384615384615,0.375,0.6,0.4615384615384615,1,1
AU000004,main,qwen3_4b,TOFU,tofu_forget01,forget01,forget01,independent,target_memory,4,4,2,2,1.0,0.5,0.0,42,none,TOFU:forget01:indirect:00014,indirect,v3,0.0,0.6285714285714286,0.6903591156005859,1,0.0,0.6285714285714286,0.6903591156005859,1,,,0.42857142857142855,0.6,0.5,0.42857142857142855,0.6,0.5,1,1
AU000004,main,qwen3_4b,TOFU,tofu_forget01,forget01,forget01,independent,target_memory,4,4,2,2,1.0,0.5,0.0,42,none,TOFU:forget01:indirect:00014,indirect,v4,0.0,0.64,0.6900655627250671,1,0.0,0.64,0.6900655627250671,1,,,0.35294117647058826,0.6,0.4444444444444445,0.35294117647058826,0.6,0.4444444444444445,1,1
AU000004,main,qwen3_4b,TOFU,tofu_forget01,forget01,forget01,independent,target_memory,4,4,2,2,1.0,0.5,0.0,42,none,TOFU:retain99:retain:02509,retain,v0,0.0,0.7234042553191489,0.8061496019363403,1,0.0,0.7234042553191489,0.8061496019363403,1,,,0.8333333333333334,0.4166666666666667,0.5555555555555556,0.8333333333333334,0.4166666666666667,0.5555555555555556,1,1
AU000004,main,qwen3_4b,TOFU,tofu_forget01,forget01,forget01,independent,target_memory,4,4,2,2,1.0,0.5,0.0,42,none,TOFU:retain99:retain:02509,retain,v1,0.0,0.7234042553191489,0.8061496019363403,1,0.0,0.7234042553191489,0.8061496019363403,1,,,0.8333333333333334,0.4166666666666667,0.5555555555555556,0.8333333333333334,0.4166666666666667,0.5555555555555556,1,1
AU000004,main,qwen3_4b,TOFU,tofu_forget01,forget01,forget01,independent,target_memory,4,4,2,2,1.0,0.5,0.0,42,none,TOFU:retain99:retain:02509,retain,v2,0.0,0.7234042553191489,0.8061496019363403,1,0.0,0.7234042553191489,0.8061496019363403,1,,,0.8333333333333334,0.4166666666666667,0.5555555555555556,0.8333333333333334,0.4166666666666667,0.5555555555555556,1,1
AU000004,main,qwen3_4b,TOFU,tofu_forget01,forget01,forget01,independent,target_memory,4,4,2,2,1.0,0.5,0.0,42,none,TOFU:retain99:retain:02509,retain,v3,0.0,0.7234042553191489,0.8061496019363403,1,0.0,0.7234042553191489,0.8061496019363403,1,,,0.8333333333333334,0.4166666666666667,0.5555555555555556,0.8333333333333334,0.4166666666666667,0.5555555555555556,1,1
AU000004,main,qwen3_4b,TOFU,tofu_forget01,forget01,forget01,independent,target_memory,4,4,2,2,1.0,0.5,0.0,42,none,TOFU:retain99:retain:02509,retain,v4,0.0,0.7234042553191489,0.8061496019363403,1,0.0,0.7234042553191489,0.8061496019363403,1,,,0.8333333333333334,0.4166666666666667,0.5555555555555556,0.8333333333333334,0.4166666666666667,0.5555555555555556,1,1
AU000005,main,qwen3_4b,TOFU,tofu_forget01,forget01,forget01,independent,communication,4,4,2,2,1.0,0.5,0.0,42,none,TOFU:forget01:direct:00008,direct,v0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,,,1.0,1.0,1.0,1.0,1.0,1.0,1,1
AU000005,main,qwen3_4b,TOFU,tofu_forget01,forget01,forget01,independent,communication,4,4,2,2,1.0,0.5,0.0,42,none,TOFU:forget01:direct:00008,direct,v1,1.0,1.0,1.0,1,1.0,1.0,1.0,1,,,1.0,1.0,1.0,1.0,1.0,1.0,1,1
AU000005,main,qwen3_4b,TOFU,tofu_forget01,forget01,forget01,independent,communication,4,4,2,2,1.0,0.5,0.0,42,none,TOFU:forget01:direct:00008,direct,v2,1.0,1.0,1.0,1,1.0,1.0,1.0,1,,,1.0,1.0,1.0,1.0,1.0,1.0,1,1
AU000005,main,qwen3_4b,TOFU,tofu_forget01,forget01,forget01,independent,communication,4,4,2,2,1.0,0.5,0.0,42,none,TOFU:forget01:direct:00008,direct,v3,1.0,1.0,1.0,1,1.0,1.0,1.0,1,,,1.0,1.0,1.0,1.0,1.0,1.0,1,1
AU000005,main,qwen3_4b,TOFU,tofu_forget01,forget01,forget01,independent,communication,4,4,2,2,1.0,0.5,0.0,42,none,TOFU:forget01:direct:00008,direct,v4,1.0,1.0,1.0,1,1.0,1.0,1.0,1,,,1.0,1.0,1.0,1.0,1.0,1.0,1,1
AU000005,main,qwen3_4b,TOFU,tofu_forget01,forget01,forget01,independent,communication,4,4,2,2,1.0,0.5,0.0,42,none,TOFU:forget01:indirect:00014,indirect,v0,0.0,0.6666666666666666,0.7244179248809814,1,0.0,0.6666666666666666,0.7244179248809814,1,,,0.42857142857142855,0.6,0.5,0.42857142857142855,0.6,0.5,1,1
AU000005,main,qwen3_4b,TOFU,tofu_forget01,forget01,forget01,independent,communication,4,4,2,2,1.0,0.5,0.0,42,none,TOFU:forget01:indirect:00014,indirect,v1,0.0,0.6285714285714286,0.6903591156005859,1,0.0,0.6285714285714286,0.6903591156005859,1,,,0.42857142857142855,0.6,0.5,0.42857142857142855,0.6,0.5,1,1
AU000005,main,qwen3_4b,TOFU,tofu_forget01,forget01,forget01,independent,communication,4,4,2,2,1.0,0.5,0.0,42,none,TOFU:forget01:indirect:00014,indirect,v2,0.0,0.6774193548387096,0.7061878442764282,1,0.0,0.6774193548387096,0.7061878442764282,1,,,0.6,0.6,0.6,0.6,0.6,0.6,1,1
AU000005,main,qwen3_4b,TOFU,tofu_forget01,forget01,forget01,independent,communication,4,4,2,2,1.0,0.5,0.0,42,none,TOFU:forget01:indirect:00014,indirect,v3,0.0,0.6486486486486487,0.7164378762245178,1,0.0,0.6486486486486487,0.7164378762245178,1,,,0.375,0.6,0.4615384615384615,0.375,0.6,0.4615384615384615,1,1
AU000005,main,qwen3_4b,TOFU,tofu_forget01,forget01,forget01,independent,communication,4,4,2,2,1.0,0.5,0.0,42,none,TOFU:forget01:indirect:00014,indirect,v4,0.0,0.6666666666666666,0.7244179248809814,1,0.0,0.6666666666666666,0.7244179248809814,1,,,0.42857142857142855,0.6,0.5,0.42857142857142855,0.6,0.5,1,1
AU000005,main,qwen3_4b,TOFU,tofu_forget01,forget01,forget01,independent,communication,4,4,2,2,1.0,0.5,0.0,42,none,TOFU:retain99:retain:02509,retain,v0,0.0,0.7234042553191489,0.8061496019363403,1,0.0,0.7234042553191489,0.8061496019363403,1,,,0.8333333333333334,0.4166666666666667,0.5555555555555556,0.8333333333333334,0.4166666666666667,0.5555555555555556,1,1
AU000005,main,qwen3_4b,TOFU,tofu_forget01,forget01,forget01,independent,communication,4,4,2,2,1.0,0.5,0.0,42,none,TOFU:retain99:retain:02509,retain,v1,0.0,0.7234042553191489,0.8061496019363403,1,0.0,0.7234042553191489,0.8061496019363403,1,,,0.8333333333333334,0.4166666666666667,0.5555555555555556,0.8333333333333334,0.4166666666666667,0.5555555555555556,1,1
AU000005,main,qwen3_4b,TOFU,tofu_forget01,forget01,forget01,independent,communication,4,4,2,2,1.0,0.5,0.0,42,none,TOFU:retain99:retain:02509,retain,v2,0.0,0.7234042553191489,0.8061496019363403,1,0.0,0.7234042553191489,0.8061496019363403,1,,,0.8333333333333334,0.4166666666666667,0.5555555555555556,0.8333333333333334,0.4166666666666667,0.5555555555555556,1,1
AU000005,main,qwen3_4b,TOFU,tofu_forget01,forget01,forget01,independent,communication,4,4,2,2,1.0,0.5,0.0,42,none,TOFU:retain99:retain:02509,retain,v3,0.0,0.7234042553191489,0.8061496019363403,1,0.0,0.7234042553191489,0.8061496019363403,1,,,0.8333333333333334,0.4166666666666667,0.5555555555555556,0.8333333333333334,0.4166666666666667,0.5555555555555556,1,1
AU000005,main,qwen3_4b,TOFU,tofu_forget01,forget01,forget01,independent,communication,4,4,2,2,1.0,0.5,0.0,42,none,TOFU:retain99:retain:02509,retain,v4,0.0,0.7234042553191489,0.8061496019363403,1,0.0,0.7234042553191489,0.8061496019363403,1,,,0.8333333333333334,0.4166666666666667,0.5555555555555556,0.8333333333333334,0.4166666666666667,0.5555555555555556,1,1
AU000006,main,qwen3_4b,TOFU,tofu_forget01,forget01,forget01,independent,target_context_memory,4,4,2,2,1.0,0.5,0.0,42,none,TOFU:forget01:direct:00008,direct,v0,0.0,0.2857142857142856,0.4204374849796295,0,0.0,0.2857142857142856,0.4204374849796295,0,,,0.05263157894736842,0.04,0.04545454545454545,0.05263157894736842,0.04,0.04545454545454545,0,0
