run_id,block,model_id,benchmark,unit_id,topology,intervention,parameter_method,drr_target,irr_target,retention_target,drr_system,irr_system,retention_system,n_scored_probes,target_id,target_name,n_agents,chain_length,target_agent_position,debate_rounds,peer_evidence,comm_threshold,temperature,seed,status,raw_complete
AU001186,main,qwen3_8b,RWKU,rwku_134,sequential,target_context_comm,none,0.0,0.0,0.0,0.0,0.0,0.0,15,134,Donald Sutherland,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU001187,main,qwen3_8b,RWKU,rwku_134,sequential,target_memory_comm,none,0.0,0.0,0.0,0.0,0.0,0.0,15,134,Donald Sutherland,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU001188,main,qwen3_8b,RWKU,rwku_134,sequential,full_inference,none,0.0,0.0,0.2,0.0,0.0,0.0,15,134,Donald Sutherland,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU001189,main,qwen3_8b,RWKU,rwku_134,debate,none,none,0.0,0.0,0.0,0.0,0.0,0.0,15,134,Donald Sutherland,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU001190,main,qwen3_8b,RWKU,rwku_134,debate,global_context,none,0.0,0.2,0.0,0.0,0.2,0.0,15,134,Donald Sutherland,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU001191,main,qwen3_8b,RWKU,rwku_134,debate,target_context,none,0.0,0.0,0.0,0.0,0.0,0.0,15,134,Donald Sutherland,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU001192,main,qwen3_8b,RWKU,rwku_134,debate,target_memory,none,0.0,0.0,0.0,0.0,0.2,0.0,15,134,Donald Sutherland,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU001193,main,qwen3_8b,RWKU,rwku_134,debate,communication,none,0.0,0.0,0.0,0.0,0.0,0.0,15,134,Donald Sutherland,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU001194,main,qwen3_8b,RWKU,rwku_134,debate,target_context_memory,none,0.0,0.0,0.0,0.0,0.0,0.0,15,134,Donald Sutherland,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU001195,main,qwen3_8b,RWKU,rwku_134,debate,target_context_comm,none,0.0,0.0,0.0,0.0,0.0,0.0,15,134,Donald Sutherland,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU001196,main,qwen3_8b,RWKU,rwku_134,debate,target_memory_comm,none,0.0,0.0,0.0,0.0,0.0,0.0,15,134,Donald Sutherland,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU001197,main,qwen3_8b,RWKU,rwku_134,debate,full_inference,none,0.0,0.0,0.0,0.0,0.0,0.0,15,134,Donald Sutherland,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU001198,main,qwen3_8b,RWKU,rwku_134,scratchpad,none,none,0.0,0.2,0.0,0.0,0.0,0.0,15,134,Donald Sutherland,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU001199,main,qwen3_8b,RWKU,rwku_134,scratchpad,global_context,none,0.0,0.6,0.0,0.0,0.0,0.0,15,134,Donald Sutherland,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU001200,main,qwen3_8b,RWKU,rwku_134,scratchpad,target_context,none,0.0,0.2,0.0,0.0,0.0,0.0,15,134,Donald Sutherland,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU001201,main,qwen3_8b,RWKU,rwku_134,scratchpad,target_memory,none,0.0,0.2,0.0,0.0,0.0,0.0,15,134,Donald Sutherland,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU001202,main,qwen3_8b,RWKU,rwku_134,scratchpad,communication,none,0.0,0.0,0.0,0.0,0.0,0.0,15,134,Donald Sutherland,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU001203,main,qwen3_8b,RWKU,rwku_134,scratchpad,target_context_memory,none,0.0,0.0,0.0,0.0,0.0,0.0,15,134,Donald Sutherland,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU001204,main,qwen3_8b,RWKU,rwku_134,scratchpad,target_context_comm,none,0.0,0.0,0.0,0.0,0.0,0.0,15,134,Donald Sutherland,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU001205,main,qwen3_8b,RWKU,rwku_134,scratchpad,target_memory_comm,none,0.0,0.2,0.0,0.0,0.0,0.0,15,134,Donald Sutherland,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU001206,main,qwen3_8b,RWKU,rwku_134,scratchpad,full_inference,none,0.0,0.0,0.0,0.0,0.2,0.0,15,134,Donald Sutherland,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU001207,main,qwen3_8b,RWKU,rwku_134,hierarchical,none,none,0.0,0.0,0.0,0.0,0.0,0.0,15,134,Donald Sutherland,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU001208,main,qwen3_8b,RWKU,rwku_134,hierarchical,global_context,none,0.0,0.0,0.0,0.0,0.0,0.0,15,134,Donald Sutherland,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU001209,main,qwen3_8b,RWKU,rwku_134,hierarchical,target_context,none,0.0,0.0,0.0,0.0,0.0,0.0,15,134,Donald Sutherland,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU001210,main,qwen3_8b,RWKU,rwku_134,hierarchical,target_memory,none,0.0,0.0,0.0,0.0,0.0,0.0,15,134,Donald Sutherland,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU001211,main,qwen3_8b,RWKU,rwku_134,hierarchical,communication,none,0.0,0.0,0.0,0.0,0.0,0.0,15,134,Donald Sutherland,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU001212,main,qwen3_8b,RWKU,rwku_134,hierarchical,target_context_memory,none,0.0,0.0,0.0,0.0,0.0,0.0,15,134,Donald Sutherland,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU001213,main,qwen3_8b,RWKU,rwku_134,hierarchical,target_context_comm,none,0.0,0.0,0.0,0.0,0.0,0.0,15,134,Donald Sutherland,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU001214,main,qwen3_8b,RWKU,rwku_134,hierarchical,target_memory_comm,none,0.0,0.0,0.0,0.0,0.0,0.0,15,134,Donald Sutherland,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU001215,main,qwen3_8b,RWKU,rwku_134,hierarchical,full_inference,none,0.0,0.0,0.0,0.0,0.0,0.0,15,134,Donald Sutherland,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU001216,main,qwen3_8b,RWKU,rwku_156,independent,none,none,0.0,0.0,1.0,0.0,0.0,1.0,15,156,Aristotle,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU001217,main,qwen3_8b,RWKU,rwku_156,independent,global_context,none,0.0,0.0,0.4,0.0,0.0,0.4,15,156,Aristotle,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU001218,main,qwen3_8b,RWKU,rwku_156,independent,target_context,none,0.0,0.0,0.4,0.0,0.0,0.4,15,156,Aristotle,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU001219,main,qwen3_8b,RWKU,rwku_156,independent,target_memory,none,0.0,0.0,0.4,0.0,0.0,0.4,15,156,Aristotle,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU001220,main,qwen3_8b,RWKU,rwku_156,independent,communication,none,0.0,0.0,1.0,0.0,0.0,1.0,15,156,Aristotle,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU001221,main,qwen3_8b,RWKU,rwku_156,independent,target_context_memory,none,0.0,0.0,0.2,0.0,0.0,0.2,15,156,Aristotle,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU001222,main,qwen3_8b,RWKU,rwku_156,independent,target_context_comm,none,0.0,0.0,0.4,0.0,0.0,0.4,15,156,Aristotle,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU001223,main,qwen3_8b,RWKU,rwku_156,independent,target_memory_comm,none,0.0,0.0,0.4,0.0,0.0,0.4,15,156,Aristotle,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU001224,main,qwen3_8b,RWKU,rwku_156,independent,full_inference,none,0.0,0.0,0.2,0.0,0.0,0.2,15,156,Aristotle,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU001225,main,qwen3_8b,RWKU,rwku_156,sequential,none,none,0.0,0.0,0.0,0.0,0.0,0.0,15,156,Aristotle,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU001226,main,qwen3_8b,RWKU,rwku_156,sequential,global_context,none,0.0,0.0,0.0,0.0,0.0,0.0,15,156,Aristotle,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU001227,main,qwen3_8b,RWKU,rwku_156,sequential,target_context,none,0.0,0.0,0.0,0.0,0.0,0.0,15,156,Aristotle,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU001228,main,qwen3_8b,RWKU,rwku_156,sequential,target_memory,none,0.0,0.0,0.0,0.0,0.0,0.0,15,156,Aristotle,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU001229,main,qwen3_8b,RWKU,rwku_156,sequential,communication,none,0.0,0.0,0.0,0.0,0.0,0.0,15,156,Aristotle,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU001230,main,qwen3_8b,RWKU,rwku_156,sequential,target_context_memory,none,0.0,0.0,0.0,0.0,0.0,0.0,15,156,Aristotle,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU001231,main,qwen3_8b,RWKU,rwku_156,sequential,target_context_comm,none,0.0,0.0,0.0,0.0,0.0,0.0,15,156,Aristotle,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU001232,main,qwen3_8b,RWKU,rwku_156,sequential,target_memory_comm,none,0.0,0.0,0.0,0.0,0.0,0.0,15,156,Aristotle,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU001233,main,qwen3_8b,RWKU,rwku_156,sequential,full_inference,none,0.0,0.0,0.0,0.0,0.0,0.0,15,156,Aristotle,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU001234,main,qwen3_8b,RWKU,rwku_156,debate,none,none,0.0,0.0,0.0,0.0,0.0,0.0,15,156,Aristotle,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU001235,main,qwen3_8b,RWKU,rwku_156,debate,global_context,none,0.0,0.0,0.0,0.0,0.0,0.0,15,156,Aristotle,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU001236,main,qwen3_8b,RWKU,rwku_156,debate,target_context,none,0.0,0.0,0.0,0.0,0.0,0.0,15,156,Aristotle,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU001237,main,qwen3_8b,RWKU,rwku_156,debate,target_memory,none,0.0,0.0,0.0,0.0,0.0,0.0,15,156,Aristotle,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU001238,main,qwen3_8b,RWKU,rwku_156,debate,communication,none,0.0,0.0,0.0,0.0,0.0,0.0,15,156,Aristotle,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU001239,main,qwen3_8b,RWKU,rwku_156,debate,target_context_memory,none,0.0,0.0,0.0,0.0,0.0,0.0,15,156,Aristotle,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU001240,main,qwen3_8b,RWKU,rwku_156,debate,target_context_comm,none,0.0,0.0,0.0,0.0,0.0,0.0,15,156,Aristotle,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU001241,main,qwen3_8b,RWKU,rwku_156,debate,target_memory_comm,none,0.0,0.0,0.0,0.0,0.0,0.0,15,156,Aristotle,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU001242,main,qwen3_8b,RWKU,rwku_156,debate,full_inference,none,0.0,0.0,0.0,0.0,0.0,0.0,15,156,Aristotle,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU001243,main,qwen3_8b,RWKU,rwku_156,scratchpad,none,none,0.0,0.0,0.0,0.0,0.0,0.0,15,156,Aristotle,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU001244,main,qwen3_8b,RWKU,rwku_156,scratchpad,global_context,none,0.0,0.0,0.0,0.0,0.0,0.0,15,156,Aristotle,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU001245,main,qwen3_8b,RWKU,rwku_156,scratchpad,target_context,none,0.0,0.0,0.0,0.0,0.0,0.0,15,156,Aristotle,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU001246,main,qwen3_8b,RWKU,rwku_156,scratchpad,target_memory,none,0.0,0.0,0.0,0.0,0.0,0.0,15,156,Aristotle,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU001247,main,qwen3_8b,RWKU,rwku_156,scratchpad,communication,none,0.0,0.0,0.0,0.0,0.0,0.0,15,156,Aristotle,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU001248,main,qwen3_8b,RWKU,rwku_156,scratchpad,target_context_memory,none,0.0,0.0,0.2,0.0,0.0,0.0,15,156,Aristotle,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU001249,main,qwen3_8b,RWKU,rwku_156,scratchpad,target_context_comm,none,0.0,0.0,0.0,0.0,0.0,0.0,15,156,Aristotle,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU001250,main,qwen3_8b,RWKU,rwku_156,scratchpad,target_memory_comm,none,0.0,0.0,0.0,0.0,0.0,0.0,15,156,Aristotle,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU001251,main,qwen3_8b,RWKU,rwku_156,scratchpad,full_inference,none,0.0,0.0,0.2,0.0,0.0,0.0,15,156,Aristotle,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU001252,main,qwen3_8b,RWKU,rwku_156,hierarchical,none,none,0.0,0.0,0.0,0.0,0.0,0.0,15,156,Aristotle,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU001253,main,qwen3_8b,RWKU,rwku_156,hierarchical,global_context,none,0.0,0.0,0.2,0.0,0.0,0.0,15,156,Aristotle,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU001254,main,qwen3_8b,RWKU,rwku_156,hierarchical,target_context,none,0.0,0.0,0.2,0.0,0.0,0.0,15,156,Aristotle,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU001255,main,qwen3_8b,RWKU,rwku_156,hierarchical,target_memory,none,0.0,0.0,0.0,0.0,0.0,0.0,15,156,Aristotle,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU001256,main,qwen3_8b,RWKU,rwku_156,hierarchical,communication,none,0.0,0.0,0.0,0.0,0.0,0.0,15,156,Aristotle,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU001257,main,qwen3_8b,RWKU,rwku_156,hierarchical,target_context_memory,none,0.0,0.0,0.2,0.0,0.0,0.0,15,156,Aristotle,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU001258,main,qwen3_8b,RWKU,rwku_156,hierarchical,target_context_comm,none,0.0,0.0,0.2,0.0,0.0,0.0,15,156,Aristotle,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU001259,main,qwen3_8b,RWKU,rwku_156,hierarchical,target_memory_comm,none,0.0,0.0,0.0,0.0,0.0,0.0,15,156,Aristotle,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU001260,main,qwen3_8b,RWKU,rwku_156,hierarchical,full_inference,none,0.0,0.0,0.2,0.0,0.0,0.0,15,156,Aristotle,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU001261,main,qwen3_8b,RWKU,rwku_178,independent,none,none,1.0,0.0,1.0,1.0,0.0,1.0,15,178,Alec Baldwin,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU001262,main,qwen3_8b,RWKU,rwku_178,independent,global_context,none,0.8,0.0,1.0,0.8,0.0,1.0,15,178,Alec Baldwin,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU001263,main,qwen3_8b,RWKU,rwku_178,independent,target_context,none,0.8,0.0,1.0,0.8,0.0,1.0,15,178,Alec Baldwin,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU001264,main,qwen3_8b,RWKU,rwku_178,independent,target_memory,none,1.0,0.0,1.0,1.0,0.0,1.0,15,178,Alec Baldwin,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU001265,main,qwen3_8b,RWKU,rwku_178,independent,communication,none,1.0,0.0,1.0,1.0,0.0,1.0,15,178,Alec Baldwin,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU001266,main,qwen3_8b,RWKU,rwku_178,independent,target_context_memory,none,0.2,0.0,0.6,0.2,0.0,0.6,15,178,Alec Baldwin,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU001267,main,qwen3_8b,RWKU,rwku_178,independent,target_context_comm,none,0.8,0.0,1.0,0.8,0.0,1.0,15,178,Alec Baldwin,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU001268,main,qwen3_8b,RWKU,rwku_178,independent,target_memory_comm,none,1.0,0.0,1.0,1.0,0.0,1.0,15,178,Alec Baldwin,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU001269,main,qwen3_8b,RWKU,rwku_178,independent,full_inference,none,0.2,0.0,0.6,0.2,0.0,0.6,15,178,Alec Baldwin,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU001270,main,qwen3_8b,RWKU,rwku_178,sequential,none,none,1.0,0.0,0.2,1.0,0.0,0.4,15,178,Alec Baldwin,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU001271,main,qwen3_8b,RWKU,rwku_178,sequential,global_context,none,0.4,0.0,0.0,0.0,0.0,0.0,15,178,Alec Baldwin,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU001272,main,qwen3_8b,RWKU,rwku_178,sequential,target_context,none,0.0,0.0,0.2,0.8,0.0,0.2,15,178,Alec Baldwin,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU001273,main,qwen3_8b,RWKU,rwku_178,sequential,target_memory,none,0.8,0.0,0.2,0.8,0.0,0.4,15,178,Alec Baldwin,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU001274,main,qwen3_8b,RWKU,rwku_178,sequential,communication,none,1.0,0.0,0.2,1.0,0.0,0.4,15,178,Alec Baldwin,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU001275,main,qwen3_8b,RWKU,rwku_178,sequential,target_context_memory,none,0.0,0.0,0.2,0.8,0.0,0.2,15,178,Alec Baldwin,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU001276,main,qwen3_8b,RWKU,rwku_178,sequential,target_context_comm,none,0.4,0.0,0.2,0.8,0.0,0.2,15,178,Alec Baldwin,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU001277,main,qwen3_8b,RWKU,rwku_178,sequential,target_memory_comm,none,1.0,0.0,0.2,1.0,0.0,0.4,15,178,Alec Baldwin,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU001278,main,qwen3_8b,RWKU,rwku_178,sequential,full_inference,none,0.2,0.0,0.2,0.4,0.0,0.2,15,178,Alec Baldwin,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU001279,main,qwen3_8b,RWKU,rwku_178,debate,none,none,1.0,0.0,0.0,1.0,0.0,0.0,15,178,Alec Baldwin,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU001280,main,qwen3_8b,RWKU,rwku_178,debate,global_context,none,0.4,0.0,0.0,0.4,0.0,0.0,15,178,Alec Baldwin,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU001281,main,qwen3_8b,RWKU,rwku_178,debate,target_context,none,0.0,0.0,0.0,0.8,0.0,0.2,15,178,Alec Baldwin,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU001282,main,qwen3_8b,RWKU,rwku_178,debate,target_memory,none,1.0,0.0,0.0,1.0,0.0,0.0,15,178,Alec Baldwin,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU001283,main,qwen3_8b,RWKU,rwku_178,debate,communication,none,0.4,0.0,0.0,1.0,0.0,0.0,15,178,Alec Baldwin,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU001284,main,qwen3_8b,RWKU,rwku_178,debate,target_context_memory,none,0.0,0.0,0.2,0.6,0.0,0.2,15,178,Alec Baldwin,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU001285,main,qwen3_8b,RWKU,rwku_178,debate,target_context_comm,none,0.0,0.0,0.0,0.4,0.0,0.2,15,178,Alec Baldwin,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU001286,main,qwen3_8b,RWKU,rwku_178,debate,target_memory_comm,none,0.4,0.0,0.0,1.0,0.0,0.0,15,178,Alec Baldwin,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU001287,main,qwen3_8b,RWKU,rwku_178,debate,full_inference,none,0.0,0.0,0.2,0.2,0.0,0.2,15,178,Alec Baldwin,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU001288,main,qwen3_8b,RWKU,rwku_178,scratchpad,none,none,1.0,0.0,0.8,1.0,0.0,0.2,15,178,Alec Baldwin,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU001289,main,qwen3_8b,RWKU,rwku_178,scratchpad,global_context,none,0.8,0.0,0.2,0.4,0.0,0.0,15,178,Alec Baldwin,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU001290,main,qwen3_8b,RWKU,rwku_178,scratchpad,target_context,none,1.0,0.0,0.6,1.0,0.0,0.2,15,178,Alec Baldwin,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU001291,main,qwen3_8b,RWKU,rwku_178,scratchpad,target_memory,none,1.0,0.0,0.4,1.0,0.0,0.2,15,178,Alec Baldwin,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU001292,main,qwen3_8b,RWKU,rwku_178,scratchpad,communication,none,1.0,0.0,1.0,1.0,0.0,0.2,15,178,Alec Baldwin,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU001293,main,qwen3_8b,RWKU,rwku_178,scratchpad,target_context_memory,none,1.0,0.0,0.2,1.0,0.0,0.0,15,178,Alec Baldwin,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU001294,main,qwen3_8b,RWKU,rwku_178,scratchpad,target_context_comm,none,0.6,0.0,1.0,0.8,0.0,0.2,15,178,Alec Baldwin,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU001295,main,qwen3_8b,RWKU,rwku_178,scratchpad,target_memory_comm,none,1.0,0.0,1.0,1.0,0.0,0.2,15,178,Alec Baldwin,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU001296,main,qwen3_8b,RWKU,rwku_178,scratchpad,full_inference,none,0.6,0.0,0.2,0.6,0.0,0.0,15,178,Alec Baldwin,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU001297,main,qwen3_8b,RWKU,rwku_178,hierarchical,none,none,1.0,0.0,0.6,0.2,0.0,0.0,15,178,Alec Baldwin,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU001298,main,qwen3_8b,RWKU,rwku_178,hierarchical,global_context,none,0.6,0.0,0.4,0.2,0.0,0.0,15,178,Alec Baldwin,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU001299,main,qwen3_8b,RWKU,rwku_178,hierarchical,target_context,none,0.6,0.0,0.4,0.2,0.0,0.0,15,178,Alec Baldwin,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU001300,main,qwen3_8b,RWKU,rwku_178,hierarchical,target_memory,none,1.0,0.0,0.8,0.2,0.0,0.0,15,178,Alec Baldwin,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU001301,main,qwen3_8b,RWKU,rwku_178,hierarchical,communication,none,1.0,0.0,0.6,0.2,0.0,0.0,15,178,Alec Baldwin,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU001302,main,qwen3_8b,RWKU,rwku_178,hierarchical,target_context_memory,none,0.4,0.0,0.6,0.2,0.0,0.0,15,178,Alec Baldwin,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU001303,main,qwen3_8b,RWKU,rwku_178,hierarchical,target_context_comm,none,0.6,0.0,0.4,0.2,0.0,0.0,15,178,Alec Baldwin,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU001304,main,qwen3_8b,RWKU,rwku_178,hierarchical,target_memory_comm,none,1.0,0.0,0.8,0.2,0.0,0.0,15,178,Alec Baldwin,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU001305,main,qwen3_8b,RWKU,rwku_178,hierarchical,full_inference,none,0.4,0.0,0.6,0.2,0.0,0.0,15,178,Alec Baldwin,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU001306,main,qwen3_8b,RWKU,rwku_200,independent,none,none,0.0,0.0,0.0,0.0,0.0,0.0,15,200,Michael J. Fox,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU001307,main,qwen3_8b,RWKU,rwku_200,independent,global_context,none,0.2,0.0,0.0,0.2,0.0,0.0,15,200,Michael J. Fox,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU001308,main,qwen3_8b,RWKU,rwku_200,independent,target_context,none,0.2,0.0,0.0,0.2,0.0,0.0,15,200,Michael J. Fox,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU001309,main,qwen3_8b,RWKU,rwku_200,independent,target_memory,none,0.0,0.0,0.4,0.0,0.0,0.4,15,200,Michael J. Fox,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU001310,main,qwen3_8b,RWKU,rwku_200,independent,communication,none,0.0,0.0,0.0,0.0,0.0,0.0,15,200,Michael J. Fox,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU001311,main,qwen3_8b,RWKU,rwku_200,independent,target_context_memory,none,0.0,0.0,0.0,0.0,0.0,0.0,15,200,Michael J. Fox,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU001312,main,qwen3_8b,RWKU,rwku_200,independent,target_context_comm,none,0.2,0.0,0.0,0.2,0.0,0.0,15,200,Michael J. Fox,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU001313,main,qwen3_8b,RWKU,rwku_200,independent,target_memory_comm,none,0.0,0.0,0.4,0.0,0.0,0.4,15,200,Michael J. Fox,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU001314,main,qwen3_8b,RWKU,rwku_200,independent,full_inference,none,0.0,0.0,0.0,0.0,0.0,0.0,15,200,Michael J. Fox,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU001315,main,qwen3_8b,RWKU,rwku_200,sequential,none,none,0.0,0.0,0.0,0.0,0.0,0.0,15,200,Michael J. Fox,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU001316,main,qwen3_8b,RWKU,rwku_200,sequential,global_context,none,0.0,0.0,0.0,0.0,0.0,0.0,15,200,Michael J. Fox,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU001317,main,qwen3_8b,RWKU,rwku_200,sequential,target_context,none,0.0,0.0,0.0,0.0,0.0,0.0,15,200,Michael J. Fox,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU001318,main,qwen3_8b,RWKU,rwku_200,sequential,target_memory,none,0.0,0.0,0.0,0.0,0.0,0.0,15,200,Michael J. Fox,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU001319,main,qwen3_8b,RWKU,rwku_200,sequential,communication,none,0.0,0.0,0.0,0.0,0.0,0.0,15,200,Michael J. Fox,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU001320,main,qwen3_8b,RWKU,rwku_200,sequential,target_context_memory,none,0.0,0.0,0.2,0.0,0.0,0.0,15,200,Michael J. Fox,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU001321,main,qwen3_8b,RWKU,rwku_200,sequential,target_context_comm,none,0.2,0.0,0.0,0.0,0.0,0.0,15,200,Michael J. Fox,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU001322,main,qwen3_8b,RWKU,rwku_200,sequential,target_memory_comm,none,0.0,0.0,0.0,0.0,0.0,0.0,15,200,Michael J. Fox,4,4,2,2,1.0,0.5,0.0,42,pending,True
AU001323,main,qwen3_8b,RWKU,rwku_200,sequential,full_inference,none,0.0,0.0,0.0,0.0,0.0,0.0,15,200,Michael J. Fox,4,4,2,2,1.0,0.5,0.0,42,pending,True
